# Created by: riboviz
# Date: 2026-03-12 11:36:31.699651
# File: /panfs/accrepfs.vampire/home/copea1/riboviz/rscripts/generate_stats_figs.R
# Version: commit 03b0bd34ede443b51056ae76c0163ac8fc3b4ac5 date 2025-10-21 14:29:00 GMT
gene	Ct_fr0	Ct_fr1	Ct_fr2	pval_fr0vs1	pval_fr0vs2	pval_fr0vsboth
YBL068W	164	70	131	1.93765935317876e-08	0.0358626211557819	1.23494733207362e-07
YBL067C	69	37	46	0.000613432034427409	0.0190670189690587	8.77539100258062e-05
YBL066C	31	20	18	0.0624565925544836	0.0347981142662242	0.00893978181634915
YBL064C	118	46	88	8.99183584321764e-08	0.0134740319187198	7.41164656188473e-08
YBL063W	43	16	29	0.000399332955413748	0.066942211421292	0.000300642374149875
YBL061C	101	43	82	6.55693495346281e-07	0.0784758436613505	4.89331138492668e-06
YBL059C-A	26	11	30	0.0173431624446731	0.734585466091033	0.14680440090648
YBL058W	386	166	334	3.24565797369503e-17	0.0797006541948263	2.53676190778114e-12
YBL057C	76	42	61	0.00223107096776908	0.0858129952515432	0.00145414126008814
YBL056W	253	116	163	3.52577900112595e-12	2.76915571419198e-05	6.84761892426942e-15
YBL055C	47	15	34	4.80155778952341e-05	0.0782676806438251	8.50084244927505e-05
YBL054W	69	22	47	1.39933561449389e-06	0.0260373375851587	1.39019863536108e-06
YBL051C	234	101	223	2.83322518325516e-12	0.31007988908388	8.9045000317471e-08
YBL050W	144	66	99	2.04362829270407e-06	0.0082439641785009	3.65087843535186e-07
YBL047C	728	333	606	2.53541550751043e-29	0.000674912041398325	1.31774469868224e-24
YBL046W	59	12	45	1.25229990038644e-08	0.0756915071622446	3.61406477081536e-07
YBL045C	323	135	234	1.19641089432852e-14	0.000636762748635827	8.4868563225818e-15
YBL042C	110	54	80	2.34143888296716e-05	0.0181504981982662	6.53505552211284e-06
YBL041W	316	136	219	2.11154162306434e-11	0.00112220760791599	4.39951118636081e-12
YBL040C	168	86	133	1.21040988256405e-06	0.0263233140660394	1.27541105413629e-06
YBL039C	789	371	650	6.78763827333686e-22	0.00185913337627497	6.78434689447067e-19
YBL038W	79	34	54	3.49300243789116e-05	0.0135970416807621	6.10520774932578e-06
YBL037W	100	50	96	2.30694531672302e-05	0.387092662223104	0.00102157421676216
YBL036C	183	94	144	2.87907669498938e-07	0.0240089245506673	4.04804786417549e-07
YBL035C	66	39	92	0.00583056180156957	0.980584139075471	0.373486867006986
YBL034C	78	43	66	0.000661384684652129	0.168543267218207	0.00159250531625312
YBL033C	65	33	49	0.00113947258385655	0.087339539658535	0.000912494237337624
YBL032W	254	129	218	8.53587516693906e-08	0.0739577687096778	1.17703953892559e-06
YBL030C	962	372	733	3.58536560879591e-29	5.99461235070859e-05	1.42858468458248e-26
YBL028C	112	67	105	0.00243219592677433	0.438840860975223	0.0178662975417785
YBL027W	4568	1836	3246	5.4833223101877e-27	6.83008221621329e-07	2.48141351007127e-28
YBL026W	85	36	52	0.000291680946205449	0.00604507741777999	1.29740106018763e-05
YBL024W	504	209	428	3.1457420000421e-23	0.0218911963505832	2.29531151926668e-17
YBL023C	112	52	70	2.3119376383937e-06	0.00125939922771797	3.81647992850617e-08
YBL022C	478	235	404	5.09382382417672e-18	0.00617441587124415	2.43211974247401e-15
YBL020W	58	31	56	0.00304481738017852	0.429648844382119	0.0194670948930056
YBL018C	38	25	39	0.0575957259965686	0.544917927704288	0.150542743689325
YBL017C	442	199	324	3.40401825406645e-18	7.46256533678514e-05	8.5088908249094e-19
YBL016W	74	27	64	4.55491165494972e-06	0.250972855492758	0.000151680992715246
YBL015W	79	30	50	2.53927443616259e-06	0.0115186626307264	6.73799458769459e-07
YBL014C	35	15	17	0.00238321589575459	0.00637834212962911	8.6054251738484e-05
YBL011W	72	23	44	9.45274916048405e-07	0.0058091239585033	1.27753746188548e-07
YBL009W	79	26	59	1.11936743665182e-06	0.068729219997862	5.53072746335025e-06
YBL008W	62	29	39	0.000272580043108868	0.0126535977040463	2.83171816961839e-05
YBL007C	527	256	415	1.06720410021542e-17	0.000720636114228426	7.67843571889619e-17
YBL006C	54	25	39	0.0049843813454698	0.156688166146669	0.0056218858449446
YBL004W	525	226	412	2.20293266497236e-24	0.000229625098957776	2.85097638829489e-22
YBL003C	957	462	742	1.85309445346522e-13	0.0083681836264881	4.26146473813064e-12
YBL002W	828	419	672	4.01266739507378e-12	0.0100926423186948	4.65374298344901e-11
YBL001C	199	84	154	4.14968396317748e-07	0.0301147957387893	7.41587354893788e-07
YBR001C	69	27	47	8.63422477222917e-06	0.0301914190080061	6.30471455558221e-06
YBR002C	48	17	34	4.79130440659777e-05	0.0657433513795565	6.54193537688407e-05
YBR003W	51	33	40	0.0265728705445728	0.141503345526192	0.0167308479670279
YBR004C	51	23	35	0.000843040086563141	0.065122202928853	0.000499722283435177
YBR007C	32	15	36	0.0066978083303828	0.68742847951462	0.0802706192298772
YBR009C	1153	418	877	6.40328009121537e-15	0.00846038474632512	4.69834640500768e-13
YBR010W	1400	627	1074	2.60931231726998e-13	0.00183997112779962	4.07397359373608e-13
YBR011C	2632	1239	1977	3.5309370794689e-31	5.66277563490885e-07	1.8048409188908e-31
YBR014C	71	40	58	0.00314328884444453	0.134167733357764	0.00331547887650492
YBR015C	256	119	211	6.73338114151276e-11	0.0152354449764432	6.35498319517704e-10
YBR016W	115	52	81	1.93060355126919e-05	0.0112169548768265	3.02730556870296e-06
YBR017C	319	167	235	6.23003913496621e-11	0.000285019684991263	1.41840455329164e-12
YBR022W	48	17	29	0.000154576403953014	0.00798341862206294	1.04623212192822e-05
YBR023C	204	96	173	2.59541937087396e-09	0.0979506672060343	2.27141924669081e-07
YBR025C	1854	865	1391	3.72764466209947e-31	2.85206206700441e-07	6.17262317175198e-32
YBR026C	176	87	159	5.68835642614658e-08	0.16511616963183	4.53094677662589e-06
YBR028C	58	27	70	0.000207662286696709	0.83468695062293	0.0352813523921201
YBR029C	141	67	100	1.18905518717038e-06	0.0102168350832074	3.25184301195712e-07
YBR030W	56	17	38	1.96886882864179e-05	0.0469076911894785	2.13999401190923e-05
YBR031W	8360	3786	6220	2.73939362243054e-45	1.02332196561687e-11	3.65958804225831e-49
YBR034C	227	99	149	4.00082851910295e-11	7.9171327294878e-05	1.82737838184642e-13
YBR035C	193	82	154	6.6505838403733e-10	0.0254044690751662	7.19265408571604e-09
YBR036C	212	109	168	2.63776025729855e-08	0.0165647102420698	4.29184818799395e-08
YBR037C	59	33	51	0.00348939641437847	0.1867419113053	0.00559078443655797
YBR038W	255	137	188	2.70054818093661e-09	0.000931738219721208	1.26276169424338e-10
YBR039W	312	166	276	2.85273100838938e-09	0.187323566583728	1.03336219415266e-06
YBR041W	144	58	119	2.0799925256485e-09	0.0572862431803893	6.74883676795575e-08
YBR042C	68	39	48	0.00187189162804369	0.029571718921003	0.000356815563750775
YBR046C	61	35	38	0.00425484646837007	0.0251612739477473	0.000588366506351834
YBR048W	2615	1157	1881	5.11149373775111e-19	2.47939778542875e-05	3.94256077391989e-20
YBR049C	207	94	164	1.79669670516047e-09	0.0170158325165359	7.0518494442357e-09
YBR052C	155	71	113	9.53527357329354e-07	0.0221303138825201	8.32252819219458e-07
YBR053C	56	20	35	8.58200497344832e-06	0.0177604995174567	3.00002506039522e-06
YBR055C	59	28	47	0.000288565313969253	0.119950999396831	0.000547368346325293
YBR056W	86	39	58	5.08860704136861e-05	0.016048324699491	1.0061424457659e-05
YBR057C	44	26	27	0.0186516539470548	0.0291634972983494	0.00246772465245897
YBR058C	171	64	131	3.4422326596625e-10	0.0282138948421822	5.61888035468641e-09
YBR058C-A	117	61	86	0.000441035937445385	0.058874880825403	0.000272382588033276
YBR059C	207	79	133	3.15502975499974e-13	3.98792238271616e-05	1.68643574458931e-15
YBR060C	36	25	29	0.0886131760438708	0.185348973959231	0.0562439679237223
YBR061C	83	33	51	6.83747446160276e-06	0.00478642978637309	4.61802947561283e-07
YBR067C	479	198	384	2.09709872963071e-17	0.00512914894039954	4.24552490724492e-15
YBR068C	584	271	497	2.4357243076651e-20	0.0106327150929722	2.51932193268139e-16
YBR069C	506	259	365	2.03995911412038e-15	1.34548072781771e-05	7.90464249390837e-18
YBR071W	75	32	36	7.54080628861185e-05	0.0003493944446675	1.91853588182673e-07
YBR072W	34	17	19	0.0115634747663821	0.0298256977241871	0.00165269116079506
YBR073W	162	69	123	7.68285724301767e-09	0.0171664894855075	1.93435069647937e-08
YBR074W	160	77	139	2.88684455002083e-07	0.147547067760611	9.56031970111445e-06
YBR077C	47	23	50	0.00345747803769526	0.625004703813891	0.0460413225897458
YBR078W	3570	1459	2460	4.73682256285204e-52	2.3377417076804e-15	1.25788729194425e-59
YBR079C	989	491	806	2.15721398086316e-28	0.000124008978566537	1.85583463457792e-25
YBR080C	334	172	288	1.50953025845221e-11	0.0264932338316134	6.4978726636077e-10
YBR081C	91	44	101	3.0011440668505e-05	0.766530400403823	0.0100889200212481
YBR082C	599	241	471	2.19820217058333e-15	0.00309669995168941	3.67394938158511e-14
YBR083W	61	33	53	0.00195588101901615	0.217086196417024	0.0047551137874405
YBR084W	685	313	519	4.91718728536602e-24	4.43270906575549e-05	2.71649447418103e-23
YBR084C-A	3779	1525	2772	5.48586173190419e-26	1.03539088387597e-05	1.01667653254419e-25
YBR085C-A	68	33	54	0.00124196089308645	0.156355484551297	0.00216498847048195
YBR086C	360	153	317	6.81729946926832e-17	0.121956481103456	1.27685243727091e-11
YBR087W	96	42	75	2.02083413390397e-06	0.0530641057020031	5.36806942575712e-06
YBR088C	246	104	184	9.0288503519394e-10	0.00316275077177876	3.13474433894136e-10
YBR089C-A	77	26	65	4.26319854718232e-05	0.218537279911698	0.00043764676216751
YBR090C	20	32	32	0.94390076661927	0.91926510164166	0.982708716915219
YBR091C	35	17	30	0.00806590394249729	0.350446764500835	0.0242562024120701
YBR092C	338	183	282	9.87071520721038e-09	0.0283235249288851	5.25613577347319e-08
YBR093C	166	97	135	2.43984573884612e-05	0.0443653147299156	2.29703249266554e-05
YBR094W	139	48	114	2.41995343876994e-09	0.0783574777504695	1.37506736273556e-07
YBR095C	55	30	47	0.00817494683186287	0.271644342241649	0.0166858193601174
YBR096W	150	74	104	1.28206910643211e-05	0.0134229983114626	2.79110394790264e-06
YBR097W	42	20	28	0.00196148368570204	0.0474841999666325	0.000640518362030442
YBR101C	248	85	175	1.98702191526558e-12	0.00151918445006194	1.26417444854314e-12
YBR102C	84	39	63	1.89053058778703e-05	0.0420562376731228	1.77476908034215e-05
YBR103W	69	35	51	0.000654070523322571	0.042259802493426	0.000239203445353154
YBR104W	64	29	49	0.000266739324553502	0.104443816225761	0.000422624845184042
YBR106W	982	447	729	4.84170048692571e-18	7.81167596994294e-05	1.17753269362834e-18
YBR108W	37	18	37	0.00592611718799987	0.497014856000389	0.0371521657680283
YBR109C	371	186	297	3.32085713077184e-09	0.0614349912532172	1.04030093850602e-07
YBR110W	96	41	61	3.55020913193376e-06	0.00178454139813924	8.2120796616679e-08
YBR111C	182	82	143	5.53111594769092e-08	0.0217764701526607	1.10484873413961e-07
YBR112C	200	107	169	5.114082358313e-08	0.0516657314701309	4.4283031170505e-07
YBR115C	1324	598	999	3.32751158918308e-44	8.5428718883635e-09	1.05232836060292e-43
YBR118W	65183	28100	46933	4.59224526308521e-67	6.12335589573547e-17	3.23275866535975e-73
YBR121C	1754	759	1332	1.90970556514015e-43	6.17591483968408e-09	2.09075843628377e-43
YBR122C	50	39	74	0.172307231768026	0.951531543858521	0.693375399411652
YBR123C	60	24	46	6.15560452556554e-05	0.101674781566338	0.000150366936091521
YBR125C	43	27	50	0.043023083545202	0.776734049302587	0.249651543736387
YBR126C	425	162	275	4.88632441514555e-21	6.9307947760635e-07	6.44974360448887e-24
YBR126W-A	118	75	111	0.00175620813065185	0.24219970504507	0.00525727766670682
YBR127C	2294	1063	1723	6.6056823674973e-42	2.47333567817762e-09	5.78093117548735e-43
YBR130C	105	44	86	9.74433453346489e-07	0.143198547816568	1.9051206966866e-05
YBR131W	31	13	21	0.00339571665215517	0.0836256012282751	0.00192224867389662
YBR132C	51	25	47	0.00363363333623676	0.373546509923876	0.0167457712680896
YBR133C	81	29	48	2.7618870776707e-06	0.00227312085821378	8.9738622436363e-08
YBR135W	64	33	41	0.00186715457443186	0.0355151429524166	0.000438965274918445
YBR136W	37	18	35	0.00694000742678426	0.409724341995528	0.0286423083463932
YBR137W	66	33	66	0.00440472856864409	0.615174966961123	0.0499741593521337
YBR139W	149	69	107	2.2538487405662e-07	0.00335082555504749	2.06305839412446e-08
YBR140C	150	69	138	6.7276067516967e-08	0.256290234254261	1.38694714572809e-05
YBR142W	208	78	175	2.55304829654363e-13	0.0643673301858879	3.18053766181454e-10
YBR143C	888	454	675	1.04608256006185e-20	1.6434742730403e-06	3.95714081421666e-23
YBR145W	55	24	41	0.000329328094777399	0.072526755692752	0.000291947583639845
YBR146W	67	27	49	6.30452547461349e-05	0.0608856403619489	7.08472499671571e-05
YBR149W	276	132	216	3.91560658230194e-11	0.00573182911710451	8.47958261810721e-11
YBR151W	87	51	54	0.00474703121981351	0.00853225202522625	0.000215190467748938
YBR154C	243	130	195	1.21502139646722e-06	0.0402623626039126	2.45011073420966e-06
YBR155W	120	54	99	3.76654799593291e-07	0.130504468882944	8.81708377632626e-06
YBR156C	35	16	22	0.00458626237714551	0.0513584607667454	0.00136648117125797
YBR158W	150	63	120	8.35893849828301e-08	0.079899862100394	1.33963251527528e-06
YBR159W	256	96	203	1.48428743128231e-13	0.0214980216174082	2.20022624680973e-11
YBR160W	62	29	52	0.000240145086967382	0.207481394793154	0.00116223775017019
YBR162C	1093	488	860	3.61764894961867e-28	1.09223835229581e-05	3.33319528986574e-27
YBR162W-A	163	78	142	3.40066231786495e-05	0.305098070015093	0.000744093250532577
YBR164C	188	83	140	3.26016872401991e-08	0.0182922828024325	5.81374803305905e-08
YBR165W	26	15	26	0.0518805755247015	0.5	0.124993149766232
YBR166C	107	55	94	3.50638164243518e-05	0.221776470876417	0.000399497719887961
YBR169C	45	15	35	8.98096308914525e-05	0.138652113849037	0.000316488052729976
YBR170C	138	56	115	1.56767547922146e-08	0.076930448326056	4.29914905482169e-07
YBR171W	102	52	99	0.000111153423782593	0.368615250595905	0.00219944896291203
YBR172C	109	64	97	0.000300927826824819	0.188131679471408	0.00113822043918142
YBR173C	114	55	116	7.2061227721018e-06	0.413823912342322	0.000638685628844787
YBR175W	49	30	38	0.0230998076769883	0.148630636256188	0.015908665378696
YBR176W	49	20	27	0.000581512647405864	0.0111197295700818	4.55473545769608e-05
YBR177C	222	91	191	2.3109206435959e-11	0.170695893826129	4.98197060611466e-08
YBR179C	64	29	53	0.000234262812436928	0.172619454451361	0.000841954280899714
YBR181C	7245	3378	5129	5.58684189743955e-29	9.84316204700019e-08	4.4066858862496e-31
YBR185C	40	16	29	0.00162335093443244	0.109264946765177	0.00158205724288082
YBR187W	246	120	208	3.48290061231785e-08	0.169340294008069	3.57290996442471e-06
YBR189W	5316	2376	3862	9.93590034306285e-27	5.11863414724094e-06	9.51023943765171e-27
YBR191W	3505	1693	2675	1.69083821527537e-20	2.94261137288063e-05	4.36553369522528e-21
YBR192W	39	11	28	3.86842080534697e-05	0.100958213910227	0.000109028985242736
YBR193C	23	18	27	0.146510269416132	0.713969777148302	0.365420641983147
YBR195C	47	22	43	0.00183911024979336	0.340881906591876	0.00954530327633193
YBR196C	6025	2787	4595	8.51272803293991e-59	8.7031157113862e-10	1.43940192789107e-55
YBR198C	184	89	140	4.12309883937149e-09	0.00993388156479587	5.26270594502017e-09
YBR199W	238	101	163	1.66021900784467e-13	9.28597338184514e-05	3.31900935449324e-15
YBR200W	73	30	54	2.21588728579233e-05	0.0609712128072291	3.4269961077644e-05
YBR202W	147	63	106	3.81376904888645e-09	0.00725579995690287	3.06803172601364e-09
YBR204C	27	15	31	0.0393905728411773	0.700130940452874	0.191636791748085
YBR205W	250	115	199	2.14240704445137e-10	0.0162468368254852	1.54576354398306e-09
YBR207W	80	33	61	7.80174510012142e-06	0.0699320311104384	2.07832346363073e-05
YBR208C	252	117	209	1.3219543745907e-11	0.0381569064063921	1.21338198197078e-09
YBR211C	23	15	27	0.110659938111208	0.705921046461002	0.314936208208841
YBR212W	92	57	99	0.00181488074735521	0.57791105120415	0.0275711733539722
YBR214W	65	20	31	1.94107300617243e-06	0.000369243845611745	7.95128125664222e-09
YBR215W	66	22	49	1.3866436644846e-05	0.0571901890251564	2.2508156490019e-05
YBR216C	64	26	37	6.09688938611998e-05	0.00587178951482332	3.42042408260296e-06
YBR218C	950	441	739	1.0351128676222e-30	1.57038493893556e-06	2.08391006925652e-30
YBR220C	63	35	54	0.00298713671537552	0.205012036204249	0.00575991274527715
YBR221C	912	375	691	5.78258810235775e-28	5.14938585625968e-06	1.29400294484311e-27
YBR222C	182	103	169	3.82014074681715e-06	0.188647937531929	7.5744142974662e-05
YBR225W	45	24	43	0.00564001110697858	0.41357838710324	0.0258192120034024
YBR227C	73	32	61	0.000157468941863996	0.163698546403077	0.000597632389938024
YBR229C	175	100	150	1.04898869688281e-05	0.108048927523858	5.16208554025825e-05
YBR230C	80	40	43	0.000174358838694998	0.00120248084669126	1.47112787771856e-06
YBR231C	40	20	33	0.00532088154505296	0.19377739858534	0.007822177084241
YBR233W	39	18	32	0.00353745194772003	0.205826078597876	0.0064779991003036
YBR234C	267	120	217	8.04907531838773e-11	0.011879871105358	4.6664817698507e-10
YBR235W	53	15	49	2.96853082943552e-06	0.348989602613795	0.000253898520968699
YBR236C	69	27	50	3.20871188800195e-05	0.0659993361051671	4.98471137467938e-05
YBR237W	27	19	26	0.109864339821491	0.447545084984479	0.168265985497524
YBR238C	93	29	74	1.92077410080756e-08	0.0839074417798345	5.78256480954706e-07
YBR241C	25	20	29	0.234933726823135	0.712383182435353	0.454306697567314
YBR242W	61	32	41	0.00230594831271883	0.0410459214832271	0.000613269855302517
YBR243C	103	46	63	3.25846786075735e-06	0.00275166987678661	1.29421949924594e-07
YBR244W	130	63	104	4.87459687488795e-06	0.03958749188155	6.25182445183029e-06
YBR245C	259	112	240	8.19711502095552e-13	0.193727185350905	1.04242709708883e-08
YBR246W	58	36	40	0.00626821557191953	0.0357305610374588	0.00118288999520519
YBR247C	209	114	176	2.04269543012488e-06	0.0326302360276447	2.54354207390009e-06
YBR248C	304	125	203	8.80926914522031e-17	3.43271841859816e-05	2.82170352970707e-18
YBR249C	1106	492	806	3.58037571884566e-27	3.33992400494688e-07	6.01896030924258e-29
YBR251W	68	36	57	0.00187365070250859	0.111674094887334	0.00180306930348904
YBR252W	154	75	112	1.86366591542263e-05	0.0360951193153961	1.41171530878652e-05
YBR254C	47	16	42	0.000162842059023399	0.284238126268621	0.00161697901645818
YBR256C	118	40	98	5.80758432007802e-10	0.131482743684452	1.74722965675912e-07
YBR260C	80	36	76	3.57913227003453e-05	0.385990264216975	0.00129422973032638
YBR261C	99	36	67	9.43826470996034e-07	0.0143451509202704	4.40797568206765e-07
YBR262C	36	15	16	0.0028997828494344	0.00724227905070568	0.000116741882296615
YBR263W	725	327	519	1.00773700572348e-21	2.07903157228266e-07	3.53867729493691e-25
YBR265W	93	49	68	0.00020901801029657	0.0104490303668731	1.82755078495796e-05
YBR267W	128	59	77	1.25449855949445e-05	0.000457393612430628	5.07119946655568e-08
YBR268W	49	27	28	0.00733630634357092	0.0171232734787825	0.000635050271470869
YBR269C	53	23	39	0.0012248356697935	0.0907867455482455	0.00101156702656146
YBR271W	74	31	47	0.000196547890060692	0.0167508357707081	3.03867687742311e-05
YBR272C	47	18	35	0.000498471978928399	0.108704198312175	0.000688229335839977
YBR273C	86	32	51	1.48384543696247e-06	0.00117847280028163	2.45219978667643e-08
YBR275C	74	46	55	0.00623876007388595	0.0583440796840369	0.00201423235669911
YBR279W	129	72	107	2.77251986151528e-05	0.07411928783519	5.37656905689674e-05
YBR281C	88	53	77	0.0022053270867785	0.217149747037846	0.00514208538626226
YBR282W	51	17	41	0.000136276491150124	0.20319927938952	0.00078614380123549
YBR283C	596	283	516	8.55396627663152e-18	0.046287046856956	2.83545082160713e-13
YBR286W	1744	834	1362	5.01939458522405e-33	1.85801797006503e-06	6.6942140851836e-32
YBR287W	76	47	89	0.0080059122660487	0.861143137124734	0.174732647454345
YBR288C	107	60	100	0.000177655625111041	0.271372370956455	0.00156014238790422
YBR289W	59	33	58	0.00331423404412198	0.465454229440524	0.0237916594893676
YBR290W	58	26	36	0.000969171504629233	0.0150147099858085	9.73086619662178e-05
YBR291C	53	30	37	0.0180970223360709	0.0589168059008277	0.00483976691374009
YBR296C	72	22	64	4.75049720240647e-07	0.248572875848222	3.97100400375485e-05
YBR302C	81	52	62	0.00805758898613138	0.0612158978479713	0.00260512880327375
YCL064C	411	209	348	6.47789811269774e-13	0.0237087495153768	6.87474047454498e-11
YCL063W	46	19	41	0.000705792044308718	0.221450562196438	0.00255637697433751
YCL061C	65	21	49	4.7066936078929e-06	0.0715268195981669	1.53499672403971e-05
