# Created by: riboviz
# Date: 2026-03-12 10:38:58.250819
# File: /panfs/accrepfs.vampire/home/copea1/riboviz/rscripts/generate_stats_figs.R
# Version: commit 03b0bd34ede443b51056ae76c0163ac8fc3b4ac5 date 2025-10-21 14:29:00 GMT
ReadLen	Pos	Counts
27	-21	2
28	-21	4
29	-21	17
30	-21	32
31	-21	30
32	-21	23
33	-21	3
34	-21	4
35	-21	1
36	-21	0
37	-21	0
38	-21	0
39	-21	0
40	-21	0
41	-21	0
42	-21	0
43	-21	0
44	-21	0
45	-21	0
46	-21	0
47	-21	0
48	-21	0
49	-21	0
50	-21	0
10	-20	0
11	-20	0
12	-20	0
13	-20	0
14	-20	0
15	-20	0
16	-20	0
17	-20	0
18	-20	0
19	-20	0
20	-20	0
21	-20	0
22	-20	0
23	-20	2
24	-20	1
25	-20	2
26	-20	3
27	-20	5
28	-20	7
29	-20	15
30	-20	33
31	-20	42
32	-20	23
33	-20	13
34	-20	1
35	-20	0
36	-20	0
37	-20	0
38	-20	0
39	-20	0
40	-20	0
41	-20	0
42	-20	0
43	-20	0
44	-20	0
45	-20	0
46	-20	0
47	-20	0
48	-20	0
49	-20	0
50	-20	0
10	-19	0
11	-19	0
12	-19	0
13	-19	0
14	-19	0
15	-19	0
16	-19	1
17	-19	0
18	-19	0
19	-19	0
20	-19	1
21	-19	0
22	-19	1
23	-19	0
24	-19	0
25	-19	1
26	-19	7
27	-19	3
28	-19	13
29	-19	19
30	-19	141
31	-19	253
32	-19	41
33	-19	22
34	-19	5
35	-19	1
36	-19	0
37	-19	0
38	-19	0
39	-19	0
40	-19	0
41	-19	0
42	-19	0
43	-19	0
44	-19	0
45	-19	0
46	-19	0
47	-19	0
48	-19	0
49	-19	0
50	-19	0
10	-18	0
11	-18	0
12	-18	0
13	-18	0
14	-18	0
15	-18	0
16	-18	1
17	-18	0
18	-18	0
19	-18	0
20	-18	1
21	-18	0
22	-18	2
23	-18	0
24	-18	2
25	-18	4
26	-18	9
27	-18	27
28	-18	81
29	-18	434
30	-18	1284
31	-18	1065
32	-18	189
33	-18	35
34	-18	9
35	-18	5
36	-18	3
37	-18	0
38	-18	1
39	-18	0
40	-18	0
41	-18	0
42	-18	0
43	-18	0
44	-18	0
45	-18	0
46	-18	0
47	-18	0
48	-18	0
49	-18	0
50	-18	0
10	-17	0
11	-17	0
12	-17	0
13	-17	0
14	-17	0
15	-17	0
16	-17	1
17	-17	0
18	-17	0
19	-17	1
20	-17	0
21	-17	0
22	-17	0
23	-17	2
24	-17	2
25	-17	2
26	-17	4
27	-17	12
28	-17	28
29	-17	116
30	-17	86
31	-17	58
32	-17	26
33	-17	9
34	-17	4
35	-17	1
36	-17	0
37	-17	0
38	-17	0
39	-17	0
40	-17	1
41	-17	0
42	-17	0
43	-17	0
44	-17	0
45	-17	0
46	-17	0
47	-17	0
48	-17	0
49	-17	0
50	-17	0
10	-16	0
11	-16	0
12	-16	0
13	-16	0
14	-16	0
15	-16	0
16	-16	0
17	-16	0
18	-16	0
19	-16	0
20	-16	0
21	-16	0
22	-16	0
23	-16	0
24	-16	1
25	-16	3
26	-16	3
27	-16	7
28	-16	23
29	-16	31
30	-16	38
31	-16	35
32	-16	14
33	-16	11
34	-16	3
35	-16	3
36	-16	1
37	-16	1
38	-16	0
39	-16	0
40	-16	0
41	-16	0
42	-16	0
43	-16	0
44	-16	0
45	-16	0
46	-16	0
47	-16	0
48	-16	0
49	-16	0
50	-16	0
10	-15	0
11	-15	0
12	-15	0
13	-15	0
14	-15	0
15	-15	1
16	-15	0
17	-15	1
18	-15	0
19	-15	0
20	-15	0
21	-15	0
22	-15	1
23	-15	1
24	-15	1
25	-15	5
26	-15	4
27	-15	14
28	-15	16
29	-15	40
30	-15	48
31	-15	41
32	-15	38
33	-15	25
34	-15	17
35	-15	8
36	-15	3
37	-15	0
38	-15	1
39	-15	0
40	-15	0
41	-15	0
42	-15	0
43	-15	0
44	-15	0
45	-15	0
46	-15	0
47	-15	0
48	-15	0
49	-15	0
50	-15	0
10	-14	0
11	-14	0
12	-14	0
13	-14	0
14	-14	0
15	-14	0
16	-14	1
17	-14	0
18	-14	1
19	-14	2
20	-14	1
21	-14	2
22	-14	2
23	-14	3
24	-14	6
25	-14	22
26	-14	36
27	-14	122
28	-14	113
29	-14	865
30	-14	1309
31	-14	584
32	-14	381
33	-14	388
34	-14	160
35	-14	23
36	-14	18
37	-14	8
38	-14	2
39	-14	1
40	-14	1
41	-14	0
42	-14	0
43	-14	0
44	-14	0
45	-14	0
46	-14	0
47	-14	0
48	-14	0
49	-14	0
50	-14	0
10	-13	0
11	-13	0
12	-13	0
13	-13	0
14	-13	0
15	-13	1
16	-13	1
17	-13	3
18	-13	0
19	-13	2
20	-13	4
21	-13	9
22	-13	12
23	-13	33
24	-13	41
25	-13	116
26	-13	176
27	-13	140
28	-13	154
29	-13	255
30	-13	1094
31	-13	2013
32	-13	2058
33	-13	1256
34	-13	370
35	-13	48
36	-13	16
37	-13	1
38	-13	2
39	-13	3
40	-13	0
41	-13	0
42	-13	0
43	-13	0
44	-13	0
45	-13	0
46	-13	0
47	-13	0
48	-13	0
49	-13	0
50	-13	0
10	-12	0
11	-12	0
12	-12	0
13	-12	0
14	-12	0
15	-12	4
16	-12	5
17	-12	5
18	-12	8
19	-12	16
20	-12	13
21	-12	13
22	-12	36
23	-12	64
24	-12	160
25	-12	354
26	-12	390
27	-12	430
28	-12	787
29	-12	3123
30	-12	5407
31	-12	6440
32	-12	3783
33	-12	1135
34	-12	164
35	-12	35
36	-12	17
37	-12	5
38	-12	2
39	-12	0
40	-12	0
41	-12	0
42	-12	0
43	-12	0
44	-12	0
45	-12	0
46	-12	0
47	-12	0
48	-12	0
49	-12	0
50	-12	0
10	-11	0
11	-11	0
12	-11	0
13	-11	0
14	-11	0
15	-11	0
16	-11	3
17	-11	6
18	-11	11
19	-11	16
20	-11	8
21	-11	8
22	-11	22
23	-11	67
24	-11	203
25	-11	219
26	-11	222
27	-11	436
28	-11	1042
29	-11	3166
30	-11	4680
31	-11	3109
32	-11	1049
33	-11	298
34	-11	119
35	-11	28
36	-11	14
37	-11	4
38	-11	0
39	-11	1
40	-11	0
41	-11	0
42	-11	0
43	-11	0
44	-11	0
45	-11	0
46	-11	0
47	-11	0
48	-11	0
49	-11	0
50	-11	0
10	-10	0
11	-10	0
12	-10	0
13	-10	0
14	-10	0
15	-10	1
16	-10	3
17	-10	2
18	-10	6
19	-10	4
20	-10	5
21	-10	5
22	-10	12
23	-10	36
24	-10	49
25	-10	67
26	-10	131
27	-10	290
28	-10	600
29	-10	1021
30	-10	1540
31	-10	1361
32	-10	1053
33	-10	546
34	-10	172
35	-10	26
36	-10	24
37	-10	6
38	-10	1
39	-10	0
40	-10	0
41	-10	0
42	-10	0
43	-10	0
44	-10	0
45	-10	0
46	-10	0
47	-10	0
48	-10	0
49	-10	0
50	-10	0
10	-9	0
11	-9	0
12	-9	0
13	-9	0
14	-9	0
15	-9	1
16	-9	7
17	-9	9
18	-9	7
19	-9	14
20	-9	30
21	-9	111
22	-9	55
23	-9	60
24	-9	111
25	-9	158
26	-9	239
27	-9	384
28	-9	555
29	-9	1245
30	-9	2904
31	-9	3236
32	-9	2379
33	-9	839
34	-9	190
35	-9	27
36	-9	10
37	-9	4
38	-9	0
39	-9	0
40	-9	1
41	-9	0
42	-9	0
43	-9	0
44	-9	0
45	-9	0
46	-9	0
47	-9	0
48	-9	0
49	-9	0
50	-9	0
10	-8	0
11	-8	0
12	-8	0
13	-8	0
14	-8	0
15	-8	4
16	-8	5
17	-8	2
18	-8	0
19	-8	6
20	-8	8
21	-8	16
22	-8	12
23	-8	32
24	-8	57
25	-8	158
26	-8	294
27	-8	418
28	-8	646
29	-8	1343
30	-8	2238
31	-8	1954
32	-8	976
33	-8	329
34	-8	69
35	-8	21
36	-8	10
37	-8	2
38	-8	1
39	-8	0
40	-8	0
41	-8	0
42	-8	0
43	-8	0
44	-8	0
45	-8	0
46	-8	0
47	-8	0
48	-8	0
49	-8	0
50	-8	0
10	-7	0
11	-7	0
12	-7	0
13	-7	0
14	-7	0
15	-7	1
16	-7	5
17	-7	2
18	-7	2
19	-7	2
20	-7	8
21	-7	8
22	-7	8
23	-7	26
24	-7	83
25	-7	186
26	-7	375
27	-7	426
28	-7	476
29	-7	675
30	-7	972
31	-7	1033
32	-7	847
33	-7	520
34	-7	183
35	-7	18
36	-7	9
37	-7	2
38	-7	0
39	-7	0
40	-7	0
41	-7	0
42	-7	0
43	-7	0
44	-7	0
45	-7	0
46	-7	0
47	-7	0
48	-7	0
49	-7	0
50	-7	0
10	-6	0
11	-6	0
12	-6	0
13	-6	0
14	-6	0
15	-6	2
16	-6	6
17	-6	2
18	-6	7
19	-6	5
20	-6	9
21	-6	9
22	-6	18
23	-6	54
24	-6	119
25	-6	265
26	-6	365
27	-6	351
28	-6	414
29	-6	1120
30	-6	2301
31	-6	2520
32	-6	1658
33	-6	500
34	-6	77
35	-6	25
36	-6	10
37	-6	5
38	-6	2
39	-6	0
40	-6	1
41	-6	0
42	-6	0
43	-6	0
44	-6	0
45	-6	0
46	-6	0
47	-6	0
48	-6	0
49	-6	0
50	-6	0
10	-5	0
11	-5	0
12	-5	0
13	-5	0
14	-5	0
15	-5	4
16	-5	7
17	-5	9
18	-5	7
19	-5	1
20	-5	1
21	-5	6
22	-5	11
23	-5	46
24	-5	119
25	-5	169
26	-5	198
27	-5	237
28	-5	397
29	-5	949
30	-5	1664
31	-5	1430
32	-5	639
33	-5	243
34	-5	102
35	-5	25
36	-5	3
37	-5	1
38	-5	0
39	-5	0
40	-5	0
41	-5	0
42	-5	0
43	-5	0
44	-5	0
45	-5	0
46	-5	0
47	-5	0
48	-5	0
49	-5	0
50	-5	0
10	-4	0
11	-4	0
12	-4	0
13	-4	0
14	-4	0
15	-4	0
16	-4	3
17	-4	2
18	-4	6
19	-4	4
20	-4	5
21	-4	17
22	-4	34
23	-4	64
24	-4	125
25	-4	137
26	-4	253
27	-4	214
28	-4	293
29	-4	431
30	-4	1002
31	-4	1363
32	-4	1076
33	-4	520
34	-4	101
35	-4	12
36	-4	4
37	-4	0
38	-4	2
39	-4	0
40	-4	0
41	-4	0
42	-4	0
43	-4	0
44	-4	0
45	-4	0
46	-4	0
47	-4	0
48	-4	0
49	-4	0
50	-4	0
10	-3	0
11	-3	0
12	-3	0
13	-3	0
14	-3	0
15	-3	5
16	-3	12
17	-3	12
18	-3	3
19	-3	7
20	-3	9
21	-3	23
22	-3	51
23	-3	128
24	-3	240
25	-3	244
26	-3	363
27	-3	330
28	-3	449
29	-3	1282
30	-3	2848
31	-3	3551
32	-3	2288
33	-3	771
34	-3	76
35	-3	11
36	-3	2
37	-3	3
38	-3	0
39	-3	0
40	-3	0
41	-3	0
42	-3	0
43	-3	0
44	-3	0
45	-3	0
46	-3	0
47	-3	0
48	-3	0
49	-3	0
50	-3	0
10	-2	0
11	-2	0
12	-2	0
13	-2	0
14	-2	0
15	-2	5
16	-2	7
17	-2	6
18	-2	7
19	-2	27
20	-2	26
21	-2	79
22	-2	82
23	-2	87
24	-2	140
25	-2	221
26	-2	327
27	-2	312
28	-2	547
29	-2	1387
30	-2	1756
31	-2	1161
32	-2	440
33	-2	115
34	-2	24
35	-2	1
36	-2	2
37	-2	0
38	-2	0
39	-2	0
40	-2	0
41	-2	0
42	-2	0
43	-2	0
44	-2	0
45	-2	0
46	-2	0
47	-2	0
48	-2	0
49	-2	0
50	-2	0
10	-1	0
11	-1	0
12	-1	0
13	-1	0
14	-1	0
15	-1	0
16	-1	1
17	-1	3
18	-1	3
19	-1	14
20	-1	13
21	-1	21
22	-1	14
23	-1	37
24	-1	66
25	-1	92
26	-1	151
27	-1	196
28	-1	310
29	-1	528
30	-1	937
31	-1	1025
32	-1	795
33	-1	366
34	-1	42
35	-1	10
36	-1	3
37	-1	0
38	-1	1
39	-1	0
40	-1	0
41	-1	0
42	-1	0
43	-1	0
44	-1	0
45	-1	0
46	-1	0
47	-1	0
48	-1	0
49	-1	0
50	-1	0
10	0	0
11	0	0
12	0	0
13	0	0
14	0	0
15	0	0
16	0	6
17	0	10
18	0	14
19	0	27
20	0	34
21	0	33
22	0	21
23	0	67
24	0	111
25	0	232
26	0	299
27	0	257
28	0	421
29	0	586
30	0	1468
31	0	1856
32	0	1457
33	0	533
34	0	50
35	0	9
36	0	1
37	0	2
38	0	0
39	0	0
40	0	1
41	0	0
42	0	0
43	0	0
44	0	0
45	0	0
46	0	0
47	0	0
48	0	0
49	0	0
50	0	0
10	1	0
11	1	0
12	1	0
13	1	0
14	1	0
15	1	8
16	1	16
17	1	19
18	1	37
19	1	19
20	1	23
21	1	20
22	1	19
23	1	60
24	1	139
25	1	152
26	1	274
27	1	314
28	1	704
29	1	1961
30	1	2593
31	1	1757
32	1	697
33	1	142
34	1	23
35	1	10
36	1	4
37	1	0
38	1	0
39	1	0
40	1	0
41	1	0
42	1	0
43	1	0
44	1	0
45	1	0
46	1	0
47	1	0
48	1	0
49	1	0
50	1	0
10	2	0
11	2	0
12	2	0
13	2	0
14	2	0
15	2	2
16	2	11
17	2	14
18	2	19
19	2	7
20	2	15
21	2	28
22	2	22
23	2	56
24	2	136
25	2	162
26	2	272
27	2	306
28	2	542
29	2	1178
30	2	2087
31	2	2539
32	2	2183
33	2	1352
34	2	477
35	2	49
36	2	6
37	2	3
38	2	1
39	2	0
40	2	0
41	2	0
42	2	0
43	2	0
44	2	0
45	2	0
46	2	0
47	2	0
48	2	0
49	2	0
50	2	0
10	3	0
11	3	0
12	3	0
13	3	0
14	3	0
15	3	3
16	3	15
17	3	6
18	3	8
19	3	12
20	3	10
21	3	4
22	3	17
23	3	32
24	3	40
25	3	123
26	3	94
27	3	120
28	3	213
29	3	723
30	3	1232
31	3	1114
32	3	645
33	3	188
34	3	19
35	3	5
36	3	0
37	3	0
38	3	0
39	3	0
40	3	0
41	3	0
42	3	0
43	3	0
44	3	0
45	3	0
46	3	0
47	3	0
48	3	0
49	3	0
50	3	0
10	4	0
11	4	0
12	4	0
13	4	0
14	4	0
15	4	5
16	4	1
17	4	1
18	4	2
19	4	6
20	4	3
21	4	2
22	4	9
23	4	22
24	4	46
25	4	36
26	4	72
27	4	176
28	4	289
29	4	759
30	4	1022
31	4	799
32	4	357
33	4	118
34	4	40
35	4	9
36	4	1
37	4	0
38	4	0
39	4	0
40	4	0
41	4	0
42	4	0
43	4	0
44	4	0
45	4	0
46	4	0
47	4	0
48	4	0
49	4	0
50	4	0
10	5	0
11	5	0
12	5	0
13	5	0
14	5	0
15	5	4
16	5	5
17	5	3
18	5	5
19	5	5
20	5	10
21	5	8
22	5	14
23	5	22
24	5	37
25	5	57
26	5	124
27	5	190
28	5	166
29	5	222
30	5	569
31	5	818
32	5	780
33	5	413
34	5	84
35	5	15
36	5	1
37	5	3
38	5	0
39	5	1
40	5	0
41	5	0
42	5	0
43	5	0
44	5	0
45	5	0
46	5	0
47	5	0
48	5	0
49	5	0
50	5	0
10	6	0
11	6	0
12	6	0
13	6	0
14	6	0
15	6	3
16	6	7
17	6	8
18	6	3
19	6	20
20	6	12
21	6	15
22	6	21
23	6	45
24	6	66
25	6	147
26	6	159
27	6	195
28	6	296
29	6	935
30	6	2321
31	6	2639
32	6	1688
33	6	519
34	6	61
35	6	11
36	6	4
37	6	3
38	6	1
39	6	0
40	6	0
41	6	0
42	6	0
43	6	0
44	6	0
45	6	0
46	6	0
47	6	0
48	6	0
49	6	0
50	6	0
10	7	0
11	7	0
12	7	0
13	7	0
14	7	0
15	7	7
16	7	19
17	7	7
18	7	7
19	7	28
20	7	8
21	7	23
22	7	27
23	7	47
24	7	101
25	7	137
26	7	190
27	7	217
28	7	360
29	7	966
30	7	1563
31	7	1621
32	7	577
33	7	128
34	7	56
35	7	1
36	7	1
37	7	0
38	7	0
39	7	0
40	7	0
41	7	0
42	7	0
43	7	0
44	7	0
45	7	0
46	7	0
47	7	0
48	7	0
49	7	0
50	7	0
10	8	0
11	8	0
12	8	0
13	8	0
14	8	0
15	8	1
16	8	1
17	8	1
18	8	7
19	8	14
20	8	10
21	8	5
22	8	13
23	8	14
24	8	40
25	8	59
26	8	109
27	8	83
28	8	178
29	8	358
30	8	610
31	8	810
32	8	699
33	8	376
34	8	73
35	8	11
36	8	2
37	8	1
38	8	0
39	8	0
40	8	0
41	8	0
42	8	0
43	8	0
44	8	0
45	8	0
46	8	0
47	8	0
48	8	0
49	8	0
50	8	0
10	9	0
11	9	0
12	9	0
13	9	0
14	9	0
15	9	5
16	9	4
17	9	7
18	9	10
19	9	6
20	9	6
21	9	19
22	9	20
23	9	25
24	9	45
25	9	102
26	9	136
27	9	159
28	9	254
29	9	819
30	9	1706
31	9	1933
32	9	1412
33	9	431
34	9	71
35	9	11
36	9	3
37	9	0
38	9	0
39	9	0
40	9	1
41	9	0
42	9	0
43	9	0
44	9	0
45	9	0
46	9	0
47	9	0
48	9	0
49	9	0
50	9	0
10	10	0
11	10	0
12	10	0
13	10	0
14	10	0
15	10	9
16	10	6
17	10	7
18	10	9
19	10	4
20	10	10
21	10	15
22	10	25
23	10	32
24	10	50
25	10	93
26	10	167
27	10	196
28	10	346
29	10	1093
30	10	1586
31	10	1174
32	10	510
33	10	136
34	10	49
35	10	6
36	10	4
37	10	1
38	10	0
39	10	0
40	10	0
41	10	0
42	10	0
43	10	0
44	10	0
45	10	0
46	10	0
47	10	0
48	10	0
49	10	0
50	10	0
10	11	0
11	11	0
12	11	0
13	11	0
14	11	0
15	11	5
16	11	4
17	11	2
18	11	2
19	11	5
20	11	4
21	11	3
22	11	7
23	11	17
24	11	28
25	11	52
26	11	83
27	11	119
28	11	144
29	11	287
30	11	581
31	11	718
32	11	688
33	11	348
34	11	115
35	11	16
36	11	4
37	11	1
38	11	0
39	11	0
40	11	0
41	11	0
42	11	0
43	11	0
44	11	0
45	11	0
46	11	0
47	11	0
48	11	0
49	11	0
50	11	0
10	12	0
11	12	0
12	12	0
13	12	0
14	12	0
15	12	11
16	12	10
17	12	8
18	12	8
19	12	9
20	12	15
21	12	10
22	12	20
23	12	32
24	12	87
25	12	118
26	12	181
27	12	180
28	12	283
29	12	924
30	12	1938
31	12	2124
32	12	1253
33	12	353
34	12	78
35	12	18
36	12	1
37	12	1
38	12	1
39	12	0
40	12	0
41	12	0
42	12	0
43	12	0
44	12	0
45	12	0
46	12	0
47	12	0
48	12	0
49	12	0
50	12	0
10	13	0
11	13	0
12	13	0
13	13	0
14	13	0
15	13	6
16	13	10
17	13	6
18	13	20
19	13	10
20	13	6
21	13	15
22	13	20
23	13	42
24	13	76
25	13	107
26	13	125
27	13	209
28	13	363
29	13	1006
30	13	1541
31	13	1138
32	13	523
33	13	219
34	13	44
35	13	7
36	13	1
37	13	1
38	13	0
39	13	0
40	13	0
41	13	0
42	13	0
43	13	0
44	13	0
45	13	0
46	13	0
47	13	0
48	13	0
49	13	0
50	13	0
10	14	0
11	14	0
12	14	0
13	14	0
14	14	0
15	14	0
16	14	3
17	14	4
18	14	2
19	14	2
20	14	7
21	14	9
22	14	13
23	14	33
24	14	41
25	14	83
26	14	117
27	14	137
28	14	178
29	14	322
30	14	675
31	14	887
32	14	876
33	14	505
34	14	153
35	14	20
36	14	2
37	14	0
38	14	2
39	14	0
40	14	0
41	14	0
42	14	0
43	14	0
44	14	0
45	14	0
46	14	0
47	14	0
48	14	0
49	14	0
50	14	0
10	15	0
11	15	0
12	15	0
13	15	0
14	15	0
15	15	1
16	15	11
17	15	5
18	15	7
19	15	7
20	15	3
21	15	13
22	15	15
23	15	42
24	15	60
25	15	176
26	15	153
27	15	207
28	15	303
29	15	944
30	15	2402
31	15	3319
32	15	2078
33	15	515
34	15	55
35	15	11
36	15	10
37	15	3
38	15	2
39	15	2
40	15	0
41	15	0
42	15	0
43	15	0
44	15	0
45	15	0
46	15	0
47	15	0
48	15	0
49	15	0
50	15	0
10	16	0
11	16	0
12	16	0
13	16	0
14	16	0
15	16	11
16	16	4
17	16	11
18	16	10
19	16	3
20	16	10
21	16	14
22	16	18
23	16	29
24	16	117
25	16	87
26	16	136
27	16	171
28	16	302
29	16	1144
30	16	1633
31	16	1069
32	16	394
33	16	135
34	16	37
35	16	5
36	16	6
37	16	2
38	16	0
39	16	0
40	16	0
41	16	0
42	16	0
43	16	0
44	16	0
45	16	0
46	16	0
47	16	0
48	16	0
49	16	0
50	16	0
10	17	0
11	17	0
12	17	0
13	17	0
14	17	0
15	17	1
16	17	5
17	17	5
18	17	10
19	17	4
20	17	11
21	17	6
22	17	7
23	17	32
24	17	63
25	17	71
26	17	119
27	17	133
28	17	276
29	17	402
30	17	880
31	17	1065
32	17	946
33	17	411
34	17	115
35	17	18
36	17	6
37	17	0
38	17	0
39	17	0
40	17	0
41	17	0
42	17	0
43	17	0
44	17	0
45	17	0
46	17	0
47	17	0
48	17	0
49	17	0
50	17	0
10	18	0
11	18	0
12	18	0
13	18	0
14	18	0
15	18	2
16	18	3
17	18	3
18	18	2
19	18	10
20	18	7
21	18	8
22	18	27
23	18	48
24	18	56
25	18	114
26	18	182
27	18	201
28	18	288
29	18	726
30	18	1857
31	18	2235
32	18	1369
33	18	395
34	18	64
35	18	22
36	18	5
37	18	2
38	18	1
39	18	0
40	18	0
41	18	0
42	18	0
43	18	0
44	18	0
45	18	0
46	18	0
47	18	0
48	18	0
49	18	0
50	18	0
10	19	0
11	19	0
12	19	0
13	19	0
14	19	0
15	19	3
16	19	4
17	19	8
18	19	11
19	19	12
20	19	9
21	19	18
22	19	26
23	19	26
24	19	61
25	19	117
26	19	206
27	19	293
28	19	497
29	19	1061
30	19	1510
31	19	1066
32	19	345
33	19	105
34	19	62
35	19	11
36	19	1
37	19	0
38	19	2
39	19	0
40	19	0
41	19	0
42	19	0
43	19	0
44	19	0
45	19	0
46	19	0
47	19	0
48	19	0
49	19	0
50	19	0
10	20	0
11	20	0
12	20	0
13	20	0
14	20	0
15	20	1
16	20	5
17	20	14
18	20	5
19	20	1
20	20	6
21	20	8
22	20	17
23	20	36
24	20	36
25	20	60
26	20	131
27	20	113
28	20	257
29	20	364
30	20	660
31	20	634
32	20	594
33	20	336
34	20	63
35	20	14
36	20	1
37	20	0
38	20	0
39	20	0
40	20	0
41	20	0
42	20	0
43	20	0
44	20	0
45	20	0
46	20	0
47	20	0
48	20	0
49	20	0
50	20	0
10	21	0
11	21	0
12	21	0
13	21	0
14	21	0
15	21	5
16	21	9
17	21	4
18	21	6
19	21	12
20	21	12
21	21	15
22	21	16
23	21	40
24	21	91
25	21	159
26	21	184
27	21	206
28	21	357
29	21	1116
30	21	2114
31	21	2126
32	21	1305
33	21	401
34	21	55
35	21	11
36	21	5
37	21	2
38	21	0
39	21	0
40	21	0
41	21	0
42	21	0
43	21	0
44	21	0
45	21	0
46	21	0
47	21	0
48	21	0
49	21	0
50	21	0
10	22	0
11	22	0
12	22	0
13	22	0
14	22	0
15	22	11
16	22	3
17	22	3
18	22	17
19	22	14
20	22	17
21	22	24
22	22	36
23	22	39
24	22	76
25	22	95
26	22	150
27	22	204
28	22	370
29	22	966
30	22	1379
31	22	1095
32	22	461
33	22	128
34	22	30
35	22	4
36	22	1
37	22	0
38	22	0
39	22	0
40	22	0
41	22	0
42	22	0
43	22	0
44	22	0
45	22	0
46	22	0
47	22	0
48	22	0
49	22	0
50	22	0
10	23	0
11	23	0
12	23	0
13	23	0
14	23	0
15	23	2
16	23	3
17	23	2
18	23	1
19	23	6
20	23	8
21	23	6
22	23	16
23	23	27
24	23	38
25	23	64
26	23	82
27	23	127
28	23	206
29	23	340
30	23	655
31	23	789
32	23	684
33	23	421
34	23	126
35	23	16
36	23	3
37	23	4
38	23	0
39	23	1
40	23	0
41	23	0
42	23	0
43	23	0
44	23	0
45	23	0
46	23	0
47	23	0
48	23	0
49	23	0
50	23	0
10	24	0
11	24	0
12	24	0
13	24	0
14	24	0
15	24	6
16	24	8
17	24	9
18	24	1
19	24	5
20	24	3
21	24	13
22	24	18
23	24	37
24	24	60
25	24	114
26	24	151
27	24	216
28	24	246
29	24	990
30	24	2187
31	24	2513
32	24	1506
33	24	377
34	24	72
35	24	18
36	24	7
37	24	2
38	24	0
39	24	0
40	24	0
41	24	0
42	24	0
43	24	0
44	24	0
45	24	0
46	24	0
47	24	0
48	24	0
49	24	0
50	24	0
10	25	0
11	25	0
12	25	0
13	25	0
14	25	0
15	25	2
16	25	4
17	25	4
18	25	8
19	25	4
20	25	9
21	25	11
22	25	15
23	25	38
24	25	50
25	25	106
26	25	137
27	25	158
28	25	297
29	25	874
30	25	1287
31	25	970
32	25	426
33	25	118
34	25	44
35	25	7
36	25	2
37	25	0
38	25	0
39	25	0
40	25	0
41	25	0
42	25	0
43	25	0
44	25	0
45	25	0
46	25	0
47	25	0
48	25	0
49	25	0
50	25	0
10	26	0
11	26	0
12	26	0
13	26	0
14	26	0
15	26	0
16	26	4
17	26	2
18	26	6
19	26	6
20	26	2
21	26	5
22	26	10
23	26	20
24	26	56
25	26	79
26	26	99
27	26	128
28	26	189
29	26	304
30	26	650
31	26	748
32	26	733
33	26	397
34	26	95
35	26	22
36	26	3
37	26	2
38	26	0
39	26	0
40	26	0
41	26	0
42	26	0
43	26	0
44	26	0
45	26	0
46	26	0
47	26	0
48	26	0
49	26	0
50	26	0
10	27	0
11	27	0
12	27	0
13	27	0
14	27	0
15	27	1
16	27	7
17	27	6
18	27	8
19	27	8
20	27	8
21	27	17
22	27	27
