# Created by: riboviz
# Date: 2025-10-03 21:06:15.381965
# File: /panfs/accrepfs.vampire/home/copea1/riboviz/rscripts/generate_stats_figs.R
# Version: commit c69a18f5feba3740b5dc9c6bee1fcb94cf3a0b6c date 2025-09-09 22:52:57 GMT
gene	Ct_fr0	Ct_fr1	Ct_fr2	pval_fr0vs1	pval_fr0vs2	pval_fr0vsboth
YBL090W	77	100	39	0.968330129978572	0.000254315337650124	0.126090537416599
YBL089W	56	64	33	0.796206258482053	0.00786602869461082	0.13090434949366
YBL088C	55	72	35	0.934470286318524	0.0146431308795466	0.317917097902657
YBL087C	1329	2210	1140	0.999999999972867	0.00378103782970061	0.997011409458641
YBL086C	56	56	31	0.501002238368674	0.00420025147927486	0.0313137056723524
YBL085W	158	201	100	0.981847001828069	0.000240984960764087	0.16160140591219
YBL084C	73	97	47	0.966940829259842	0.00895061131747964	0.353907980874877
YBL082C	86	108	52	0.92749452566045	0.00353132009812212	0.190968367203753
YBL081W	41	51	44	0.819348953759322	0.623520629497093	0.807320221598303
YBL080C	31	47	27	0.959900538894789	0.304371706595494	0.809256943660713
YBL079W	428	508	261	0.995963870831355	6.30768744002767e-10	0.00774832555614607
YBL078C	29	59	28	0.997808049915243	0.482921416150849	0.976392066353519
YBL076C	3244	4694	2380	1	5.03813104709792e-13	1
YBL074C	23	33	17	0.907334985330618	0.167508240717568	0.600594196740795
YBL072C	3495	4481	2784	0.999999974385676	0.000451747083030805	0.933804212103362
YBL071W-A	28	53	17	0.979799623321522	0.0917679663154997	0.6945859264258
YBL069W	91	121	66	0.976189293179665	0.031585831868734	0.534583696338119
YBL068W	165	207	124	0.976292184790614	0.012697133089573	0.429069114956483
YBL067C	121	152	89	0.979508811764986	0.0245683812262307	0.521514862017131
YBL066C	42	43	26	0.542135773958267	0.0317870210823852	0.108049141290495
YBL064C	123	179	97	0.998160992065476	0.055579237040695	0.823137536781438
YBL063W	81	108	57	0.974338490860049	0.0167685027524859	0.450248003719856
YBL061C	120	142	77	0.895198965422776	0.00224890257373974	0.130998683713636
YBL060W	33	48	21	0.955156746254829	0.0453696873834792	0.501563750716785
YBL059C-A	63	77	44	0.782623307983236	0.0493365236236687	0.269161527084612
YBL058W	403	543	281	0.999995021668557	0.00189055040899957	0.859123245603202
YBL057C	78	115	67	0.994883279220462	0.18468140369568	0.881196685043836
YBL056W	401	599	272	0.999999993417426	0.000119771517676755	0.922456876664692
YBL055C	75	77	59	0.54869366937248	0.0786526200473357	0.180499605257343
YBL054W	41	73	47	0.996739726692204	0.748365898371034	0.991733026082586
YBL052C	47	51	26	0.658221038339052	0.00991591486007668	0.0870749371949039
YBL051C	449	579	349	0.999896537564022	0.00101803976369472	0.670859743205124
YBL050W	226	315	171	0.999734654471132	0.0101138892813645	0.79045199226086
YBL047C	902	1188	642	0.999999986754116	3.32777548973327e-09	0.433671365618217
YBL046W	58	77	46	0.943214704040741	0.111095525493447	0.600911210869778
YBL045C	215	334	170	0.999995504766726	0.0184952996694639	0.952015142738141
YBL042C	99	146	87	0.999315740804837	0.215368502861185	0.956037440142384
YBL041W	444	621	351	0.999995763439615	0.0201249792982932	0.955270001914763
YBL040C	287	456	239	0.99999775999706	0.0219841647249922	0.965594168457397
YBL039C	630	845	476	0.999995491096692	0.000253184324687166	0.751847687997423
YBL038W	85	103	55	0.953801420326141	0.0230813892808722	0.412966174449174
YBL037W	162	215	128	0.997062595126661	0.0259803003964353	0.716889178087529
YBL036C	216	282	171	0.999313138699003	0.0187709458220789	0.785868564597354
YBL035C	103	138	80	0.985196464766127	0.0500899858903726	0.646431569312335
YBL034C	119	201	92	0.999998876211315	0.0386505587771106	0.981928411128999
YBL033C	77	109	52	0.990174089596492	0.0441304464326594	0.671574670197261
YBL032W	276	395	212	0.999513610762916	0.00874364071379593	0.742780530685684
YBL031W	23	32	19	0.88230768844012	0.316030389547365	0.691628483445695
YBL030C	947	1440	784	0.999999999988064	0.00877445071354687	0.998833455103896
YBL028C	129	158	89	0.953019163891483	0.00610398275636659	0.278347440784613
YBL027W	2371	3414	1941	0.999999999997963	0.000362976990803093	0.994027343810383
YBL026W	139	176	108	0.893176830298892	0.0255712880752723	0.308643741299224
YBL024W	563	809	408	0.999999996142057	2.09248666898772e-05	0.88222655452013
YBL023C	167	193	91	0.911845415280522	6.46442919014171e-06	0.0166787329323699
YBL022C	534	682	377	0.999936111961125	7.32328141757837e-07	0.242993099797489
YBL021C	24	28	21	0.631802991589379	0.31543799543463	0.459487209666199
YBL020W	112	141	90	0.965042658592523	0.077590060936838	0.608907872074862
YBL019W	21	31	14	0.921925058111816	0.126909499111705	0.57764837021906
YBL018C	44	90	37	0.999846596618361	0.216478391640773	0.977131826016512
YBL017C	598	818	405	0.999999992541439	2.0520679397622e-08	0.549577578700338
YBL016W	43	69	39	0.980944718258883	0.367150481337133	0.889957580186002
YBL015W	57	80	52	0.974706304375595	0.341053734481639	0.862747049169428
YBL014C	50	58	28	0.773147530671715	0.00806062358911581	0.120676895360961
YBL011W	138	178	88	0.986333016063581	0.000903739414681189	0.259169221034836
YBL010C	37	27	16	0.0998538648174976	0.00642404152131262	0.00383762939204017
YBL009W	126	150	58	0.926773505316852	1.64775198072473e-06	0.01184082175323
YBL008W	59	99	46	0.999030298482494	0.0982072121204003	0.899395079235426
YBL007C	698	940	530	0.999999986389162	2.87120527157332e-05	0.861172549710075
YBL006C	39	49	38	0.834053816952028	0.417253274208595	0.704842548947351
YBL005W	207	212	139	0.552475027817888	0.000199900629296887	0.00797559136712167
YBL004W	714	928	476	0.999999448691507	2.3178982121137e-11	0.113328428590269
YBL003C	903	1254	704	0.999999489088576	0.00404745219648388	0.94333784323075
YBL002W	978	1359	752	0.999996567065007	0.00396936288937713	0.903763271743636
YBL001C	135	225	117	0.999920596468357	0.175141141508358	0.977794354101749
YBR001C	88	113	64	0.974538813532226	0.0340401379750662	0.535962882754377
YBR002C	50	70	32	0.976722886344461	0.0191169085241161	0.476879526384307
YBR003W	105	144	66	0.994908265618008	0.00197933177683298	0.412722577869786
YBR004C	106	133	80	0.954048855017617	0.0333393883094616	0.458217845558208
YBR006W	64	108	38	0.999493869191672	0.00638387079267681	0.71345380919637
YBR007C	59	70	34	0.846223676679445	0.00726192084581823	0.15704291534238
YBR009C	1072	1537	804	0.999999909328979	0.00274139892046722	0.957786285234643
YBR010W	976	1386	772	0.999999847595488	0.00637631900872784	0.968527632097082
YBR011C	2482	3543	1960	0.999999999999996	4.66395444530742e-05	0.996929396573306
YBR013C	34	33	20	0.525595169424879	0.0670839267712574	0.155349987242412
YBR014C	150	175	104	0.960405031245039	0.021541718712121	0.4249887333402
YBR015C	404	489	285	0.999265711301171	5.36685391323987e-05	0.312169198055452
YBR016W	129	143	105	0.684894272456141	0.119592895993215	0.311409156097588
YBR017C	431	614	277	0.999999994322561	2.36100324514076e-07	0.682634453276698
YBR021W	22	34	15	0.946531627171277	0.126697846382778	0.630177249273926
YBR022W	57	69	37	0.879122533298107	0.0576140209602252	0.387426500296125
YBR023C	257	314	159	0.990011767894887	8.32893492307956e-07	0.0407607649149895
YBR024W	57	57	39	0.535365096384135	0.0377266490582109	0.116188585779433
YBR025C	1891	2866	1500	1	4.90199682895762e-05	1
YBR026C	234	320	166	0.999110460559559	0.000772169372926766	0.48832570523361
YBR028C	85	120	61	0.992915471645993	0.0259111922650071	0.640371637285646
YBR029C	276	344	179	0.997526348543759	8.9890727461531e-05	0.254167122680388
YBR030W	42	71	37	0.995939963265912	0.255778005429089	0.920372305927959
YBR031W	4564	6998	3774	1	4.72241787984554e-06	1
YBR034C	270	366	194	0.999531256757755	0.00086547621954816	0.54945266910984
YBR035C	283	368	185	0.996629713144652	0.000441217007303185	0.331531455835793
YBR036C	371	501	243	0.999946776189609	1.38100687969931e-05	0.411361751278235
YBR037C	68	101	69	0.996517729025862	0.483581696531974	0.969880721352711
YBR038W	261	383	205	0.999999163319941	0.0148261179050642	0.967758221229491
YBR039W	357	522	257	0.999998039300383	0.00126155942648701	0.870297849570659
YBR041W	287	382	199	0.999426200753503	7.14592263521345e-05	0.348287886003609
YBR042C	134	195	104	0.999510816655244	0.0245583852164032	0.826343617889899
YBR043C	40	43	29	0.628781925939299	0.0864522012907138	0.232279140439497
YBR044C	32	59	24	0.996796362945678	0.154362693857548	0.886463617760822
YBR046C	160	236	126	0.999710031764303	0.0594157575110493	0.908267338681909
YBR047W	39	56	29	0.975957524302043	0.0892862171476334	0.67238373518699
YBR048W	1516	2261	1311	0.999999998144838	0.0172873716419222	0.996265825393623
YBR049C	269	359	213	0.999717306858133	0.00650653524568255	0.752334187557424
YBR052C	188	289	138	0.997163883479676	0.00798661604120461	0.59954565654663
YBR053C	171	190	101	0.838100986104116	0.000287790993965871	0.0412126157641713
YBR054W	40	86	44	0.999984764116685	0.706522507692251	0.999569979445079
YBR055C	87	98	56	0.761733225075662	0.00490524804869154	0.092971243052728
YBR056W	194	262	154	0.999212483350943	0.0126196818187577	0.742960111238677
YBR057C	86	93	56	0.698286992856888	0.00914689468528258	0.0965995162646007
YBR058C	174	260	133	0.999954105878397	0.0142752916004369	0.888278298240403
YBR058C-A	116	168	87	0.995798440489983	0.0974023930007693	0.828121579847081
YBR059C	241	303	164	0.994468407180478	0.000280719465623848	0.26021441614007
YBR060C	69	86	44	0.883711638127973	0.00835566163636945	0.198219474058021
YBR061C	92	109	61	0.88069981307916	0.0178624860605838	0.257318203212113
YBR062C	69	76	32	0.751434018823568	0.000290748193834357	0.0254461433163013
YBR065C	36	56	23	0.966934536025857	0.0493856086304619	0.552513119698281
YBR066C	68	99	62	0.991020236013971	0.383039947818293	0.928261531996322
YBR067C	730	1130	610	0.999999999756269	0.0278944864878346	0.998847839444729
YBR068C	609	842	457	0.999998919238973	0.000254206516812546	0.813792573450157
YBR070C	47	61	26	0.933089271328418	0.00852241360043504	0.265369877143982
YBR071W	42	62	42	0.952879915199548	0.414823462107488	0.848768405827895
YBR072W	96	117	64	0.878157384025439	0.0153697324862534	0.240937096046209
YBR073W	222	285	165	0.996788586594775	0.00824353497640438	0.591546335825992
YBR074W	321	401	189	0.992139539993321	1.70592727634898e-08	0.0140985245655265
YBR077C	73	105	49	0.983318219495512	0.0349517938808504	0.588170676058035
YBR078W	3243	5398	2755	1	1.22282322784064e-05	1
YBR079C	1277	1688	916	0.999999999891458	1.15291031734566e-10	0.502620074658308
YBR080C	440	667	326	0.999999999638538	0.000313375509896201	0.973708932526388
YBR081C	175	237	129	0.998660088429485	0.00481738889826242	0.615030240687677
YBR082C	760	1064	592	0.999964812552184	0.00191080120631368	0.77799422593768
YBR083W	34	73	40	0.99963245547254	0.75064959680262	0.997919416669909
YBR084W	511	710	356	0.99999998162458	1.54371943445812e-06	0.723941476852562
YBR084C-A	1967	2917	1660	0.999999999999514	0.00563901064409197	0.999428850760094
YBR085W	48	88	45	0.999627640788349	0.34390037096929	0.982162739906413
YBR085C-A	94	149	75	0.996416738519976	0.241283881372062	0.919974309193112
YBR086C	704	1092	527	0.999999999999999	1.83310161586781e-06	0.991281788472115
YBR087W	161	171	99	0.737301910913417	0.000830708488355338	0.0379708481070279
YBR088C	393	575	334	0.999999343582619	0.0436124505467834	0.986500511612969
YBR089C-A	112	132	79	0.855525021282734	0.0268340285975494	0.269432215031525
YBR090C	62	40	54	0.0539712747752071	0.270747748306796	0.0583930423518964
YBR091C	27	44	28	0.966133339575176	0.60013960826254	0.929371385297562
YBR092C	408	592	325	0.999999984000763	0.00390621081890576	0.978793339794578
YBR093C	203	375	175	0.999999999974098	0.107006147339715	0.999916379240675
YBR094W	154	230	118	0.999886412095865	0.0227639743480493	0.883538345799722
YBR095C	70	68	33	0.509053403019937	0.000659853694330839	0.0120686097540093
YBR096W	314	456	267	0.99997782604631	0.0554764275797667	0.960834163490313
YBR097W	118	162	66	0.995575050388133	0.000181576534553625	0.251387090917662
YBR098W	31	19	24	0.0611635348285372	0.212337298758698	0.0487550847627702
YBR101C	267	364	193	0.998822475298431	0.000683396753447289	0.454903733924002
YBR102C	98	119	72	0.936487243459491	0.0315032628722399	0.406866170631261
YBR103W	79	95	59	0.870955023748532	0.0513748936411115	0.361638283695961
YBR104W	77	119	51	0.997539333201351	0.00650221826287044	0.591838907372436
YBR105C	70	99	36	0.98256544744969	0.000747690310995893	0.225554931281028
YBR106W	1254	1903	951	0.999999999891077	0.000153006779966041	0.973571724483432
YBR108W	60	94	42	0.995851592877607	0.0257299306135964	0.687722019730142
YBR109C	607	820	435	0.999927667564844	0.000809542887984747	0.676497697452348
YBR110W	173	265	126	0.999940409239738	0.00482430616736625	0.813452890527931
YBR111C	220	318	175	0.999903984288308	0.0806855881371637	0.950191212876817
YBR111W-A	61	53	32	0.235756695849037	0.00421907503709884	0.00885416931372192
YBR112C	278	405	253	0.999997840202346	0.15205332967558	0.994178023899316
YBR114W	27	26	14	0.445458938691444	0.024142218356242	0.0676650717739277
YBR115C	637	971	483	0.999999999999989	3.93202102985425e-05	0.995511783186527
YBR118W	18718	26116	15958	1	2.36272858674801e-07	1
YBR119W	35	47	17	0.899727532001574	0.00807132401304543	0.213024285915997
YBR120C	68	59	33	0.177959684679924	0.00049313111975029	0.00143053680555025
YBR121C	2031	2895	1518	1	7.44037126463594e-11	1
YBR122C	94	109	57	0.957633461998995	0.0290937999975208	0.452041036347431
YBR123C	80	95	53	0.851925998177189	0.00906139205910946	0.175609189195205
YBR125C	78	102	55	0.958075900183054	0.0412669299337642	0.497915893235584
YBR126C	454	564	320	0.99934718918262	2.03300576113764e-05	0.264810012090133
YBR126W-A	87	133	69	0.977851968657173	0.146802631448999	0.751606188494725
YBR127C	2010	3103	1545	1	1.66128498275722e-07	1
YBR129C	66	95	47	0.989798799779918	0.0516094460163738	0.687045548352917
YBR130C	173	189	110	0.785366732441857	0.000378490731725483	0.0341782191954061
YBR131W	59	59	32	0.617895864644541	0.0121455298337025	0.0836931895754759
YBR132C	98	156	85	0.999452995143931	0.140417948958448	0.9389772286313
YBR133C	120	140	74	0.906910963534577	0.000812453910464192	0.0979016457881494
YBR135W	38	57	41	0.975989689726573	0.716049602992515	0.964222785396404
YBR136W	103	130	70	0.959460598577886	0.00624757262053565	0.297113043159792
YBR137W	83	123	78	0.996632967844078	0.310029166111891	0.941266973026608
YBR138C	35	51	28	0.963386832049546	0.206241677882485	0.754030238710286
YBR139W	281	426	204	0.999972108887285	0.001396295857596	0.769010805906737
YBR140C	328	407	198	0.998011534872196	1.4647938499673e-08	0.0297237474724083
YBR142W	221	266	142	0.972238417905647	2.75017823380233e-05	0.0670639688632555
YBR143C	1046	1659	798	1	4.0958619771623e-05	1
YBR145W	46	62	25	0.931471222171474	0.00542170535822463	0.226583340784787
YBR146W	149	244	92	0.999948932670743	0.000136137624316971	0.568802711170317
YBR149W	474	592	306	0.99907524969339	6.64348682754666e-07	0.111678063193133
YBR150C	73	131	52	0.999969291530156	0.0282640555543721	0.931251549314892
YBR151W	98	143	80	0.989073280497971	0.146323579721111	0.809815845365336
YBR153W	21	28	19	0.856499409137798	0.385557703944846	0.707867040811401
YBR154C	269	343	215	0.998004985450411	0.0462025217222716	0.801160306776886
YBR155W	147	145	92	0.632813306216277	0.000578833058540861	0.0198173085215012
YBR156C	42	37	25	0.293771033541022	0.0189406314557562	0.0320426221569511
YBR157C	37	37	23	0.501813405224622	0.0430297288038329	0.113028673539398
YBR158W	182	227	98	0.983173916003837	2.46921078806993e-06	0.0420314747866052
YBR159W	572	790	411	0.999998963291454	3.40530889063174e-05	0.705316568554327
YBR160W	104	143	63	0.989989368934203	0.00294581846023014	0.381134562186361
YBR161W	52	73	44	0.959723016454905	0.15643698622246	0.699177496474421
YBR162C	1773	2800	1449	1	0.00019692567224633	1
YBR162W-A	121	161	83	0.952675462622479	0.00633729090089143	0.280677767349993
YBR163W	41	30	26	0.116608237607813	0.0483830004474377	0.0218335993743549
YBR164C	231	319	151	0.996932996458878	0.00058330763008011	0.360145172880574
YBR165W	65	68	57	0.654766364401512	0.303700036663869	0.467435346715344
YBR166C	166	202	110	0.973963606027577	0.000968914019950408	0.206629986671477
YBR167C	30	28	21	0.425130002712286	0.105935602693917	0.154750332550148
YBR168W	28	22	16	0.189869415124196	0.0294021434888072	0.0251564722769564
YBR169C	128	205	102	0.999980177320093	0.0505445059124168	0.959638922102097
YBR170C	204	252	141	0.979503429318297	0.0007713670014052	0.21358998102968
YBR171W	184	233	134	0.988554676344018	0.0254717153978508	0.590412733845679
YBR172C	145	186	101	0.989283240190725	0.00355550582007329	0.390997679133816
YBR173C	151	213	122	0.989321941845742	0.124250788947627	0.791460277310994
YBR175W	50	57	26	0.749964713946606	0.00344505003517217	0.0758114733578688
YBR176W	68	103	59	0.996141724003057	0.218820788778119	0.909069898783974
YBR177C	201	332	159	0.99999993958519	0.0230872802739778	0.990158879295953
YBR179C	154	159	84	0.542455140810996	6.41483004353974e-06	0.00130749612942112
YBR181C	3446	4872	2877	1	0.000427720348680354	0.999716974966737
YBR185C	84	94	47	0.736843534093513	0.00349619543771297	0.07226071373477
YBR187W	248	363	156	0.999934443064238	0.000181049172386104	0.57240286596432
YBR188C	23	36	14	0.960029167350466	0.0555968031553281	0.544527088405119
YBR189W	2884	4086	2429	0.999999999999835	0.000892452365164018	0.998357935847381
YBR191W	2171	3011	1829	0.999999999971393	0.0072475263370131	0.99815456060181
YBR192W	80	103	54	0.961635481329206	0.00993755002573095	0.346396796364725
YBR193C	49	47	31	0.371622099664731	0.0294571150660489	0.0585308709529579
YBR195C	67	90	46	0.950335838919921	0.0315441107999054	0.440851377000629
YBR196C	6914	10125	5737	1	4.10036369410342e-08	1
YBR198C	181	270	140	0.999972762663907	0.0113320854398906	0.89288791215665
YBR199W	433	574	300	0.999893021132992	0.00023495136112797	0.55751258047166
YBR200W	118	148	73	0.961846066918993	0.00111329933051634	0.181642918976966
YBR201W	43	44	25	0.51713077031004	0.0187259831298657	0.0747956068471578
YBR202W	190	250	134	0.998804143487995	0.000813704265376135	0.467810227191369
YBR204C	57	63	34	0.62792878674132	0.00788323955135463	0.0699221363093084
YBR205W	379	544	277	0.999999911146179	0.000186829713829058	0.880220379080923
YBR207W	260	319	167	0.995150700764659	2.13284030103166e-05	0.143427426770468
YBR208C	236	293	147	0.991941690908701	2.36363552228623e-06	0.0624388862911427
YBR210W	49	78	31	0.997243361249578	0.0311557525413606	0.740345280562195
YBR211C	65	79	31	0.856175742050997	0.000703044103689095	0.0660065025161329
YBR212W	155	212	106	0.997360796900191	0.00164173783149333	0.457669911277333
YBR214W	108	164	90	0.998632893666189	0.105164025717148	0.891179182775025
YBR215W	55	94	44	0.999393598362952	0.119797236128085	0.927377536324851
YBR216C	101	144	85	0.996145270204797	0.0936988884739623	0.829431504839571
YBR218C	665	940	496	0.99999999894108	2.35267287544631e-06	0.840792045655734
YBR220C	95	134	71	0.992189190933985	0.0374989380093383	0.673839614705894
YBR221C	1173	1815	855	0.999999999999999	1.12243157602052e-06	0.989070493440181
YBR222C	277	373	190	0.999051850056267	0.00035732746199205	0.422111930680952
YBR225W	55	64	29	0.79581107242762	0.00412221904350084	0.099658838249998
YBR227C	83	121	65	0.996025170630476	0.0752422740745188	0.805135631793642
YBR229C	323	440	231	0.999976764745676	8.38008414784128e-05	0.586555316439432
YBR230C	71	105	44	0.997062926938786	0.0199242958706842	0.689543803965531
YBR231C	27	38	19	0.904214914152315	0.161690688854408	0.589070068724084
YBR233W	50	79	41	0.988891952783951	0.179564423049411	0.833595701009421
YBR233W-A	22	32	13	0.8913440681647	0.131405783109604	0.53210633422753
YBR234C	331	482	263	0.999998858396451	0.00969477369932235	0.954392210747029
YBR235W	148	181	79	0.95840900317766	2.49332697829338e-06	0.0225824161046502
YBR236C	105	138	65	0.973728907539262	0.00162444448685588	0.238765326010122
YBR237W	35	46	23	0.873761623035206	0.0898538120777968	0.444522286868529
YBR238C	117	153	102	0.979871004230597	0.149397649785275	0.762894013629522
YBR241C	43	65	36	0.990067619102308	0.211033566435378	0.859724403718253
YBR242W	62	73	24	0.853112841523099	0.000434794228738867	0.0534772507692823
YBR243C	170	181	116	0.771466988695349	0.00217504726829918	0.0680445875752408
YBR244W	288	403	202	0.999291654940044	0.000917774163245075	0.521316983590987
YBR245C	285	400	195	0.999986233208166	0.000173208674455701	0.668197668617601
YBR246W	71	89	51	0.880967250462697	0.0311028863848423	0.314064742961621
YBR247C	172	231	138	0.997717966555996	0.0472373022488443	0.794774602115627
YBR248C	239	340	177	0.999954193209158	0.00318447921068069	0.798691863974039
YBR249C	840	1335	691	1	0.0015575657425072	0.99983831435471
YBR251W	94	123	81	0.966647982638985	0.184979890106747	0.746219385737602
YBR252W	111	155	100	0.998833542852585	0.415991460743152	0.977387899841328
YBR254C	57	84	37	0.985930236603375	0.018112679220116	0.528452423546799
YBR255W	33	47	19	0.94146998965735	0.0197992302979276	0.364309679205469
YBR255C-A	15	35	19	0.995209174890417	0.756674547825238	0.989929393656198
YBR256C	92	137	83	0.998711050411712	0.40346016587096	0.974910435233701
YBR257W	60	68	33	0.745557145202928	0.00421760780440517	0.0814298549958314
YBR259W	30	27	13	0.342155574513062	0.00486127394064715	0.0171827710408126
YBR260C	101	161	86	0.999705913206571	0.187025188769836	0.964209788510253
YBR261C	89	104	69	0.837082448574197	0.119439131350034	0.445093329182257
YBR262C	35	52	43	0.958061336514202	0.799146797842074	0.965259709717563
YBR263W	743	1130	561	0.999999999999894	0.000182592497138512	0.996217455261883
