# Created by: riboviz
# Date: 2025-09-09 21:46:40.321245
# File: /panfs/accrepfs.vampire/home/copea1/riboviz/rscripts/generate_stats_figs.R
# Version: commit c69a18f5feba3740b5dc9c6bee1fcb94cf3a0b6c date 2025-09-09 22:52:57 GMT
Position	Mean	SD	End
154	1.09958721532365	0.0270144167536783	5'
155	1.1244305414066	0.0287102437949928	5'
156	1.14603343365265	0.0324799484919275	5'
157	1.1708767597356	0.0371677761093191	5'
158	1.16871647051099	0.0291963088705288	5'
159	1.11254895067128	0.0291315001937907	5'
160	1.16223560283718	0.0309029373579663	5'
161	1.14063271059114	0.0276517020749366	5'
162	1.13523198752962	0.0307301142199979	5'
163	1.13415184291732	0.0276517020749366	5'
164	1.1211901075697	0.029293521885636	5'
165	1.13739227675423	0.0286130307798856	5'
166	1.11470923989588	0.0282457816117028	5'
167	1.12659083063121	0.028829059702346	5'
168	1.10498793838516	0.0328579991062333	5'
169	1.08770562458833	0.027370864475738	5'
170	1.10498793838516	0.0299524100991403	5'
171	1.14495328904034	0.0338409307034283	5'
172	1.10066735993595	0.0339489451646585	5'
173	1.08878576920063	0.026852395061833	5'
174	1.13631213214193	0.0285374206570244	5'
175	1.13415184291732	0.0291098973015446	5'
176	1.16871647051099	0.0328471976601103	5'
177	1.11902981834509	0.0280621570276115	5'
178	1.09742692609905	0.0292395146550209	5'
179	1.07744425077146	0.0260314851564833	5'
180	1.14603343365265	0.0304816809591684	5'
181	1.1697966151233	0.0315510241253476	5'
182	1.13307169830502	0.0289910813941914	5'
183	1.11146880605898	0.0288830669329611	5'
184	1.13523198752962	0.0291855074244058	5'
185	1.13199155369272	0.0305788939742756	5'
186	1.11362909528358	0.0284618105341633	5'
187	1.10606808299746	0.0281917743810877	5'
188	1.12010996295739	0.0310325547114425	5'
189	1.1255106860189	0.0285914278876395	5'
190	1.13631213214193	0.0300064173297554	5'
191	1.06372641419522	0.0282997888423179	5'
192	1.05854172005617	0.0278029223206589	5'
193	1.06059399481954	0.0276192977365676	5'
194	1.09850707071135	0.0276084962904445	5'
195	1.05162879453743	0.0273060557989999	5'
196	1.11146880605898	0.030265652036708	5'
197	1.08230490152682	0.0284834134264093	5'
198	1.07614807723669	0.0288614640407151	5'
199	1.06167413943184	0.0277597165361668	5'
200	1.06729089141582	0.026884799400202	5'
201	1.07668814954284	0.0284510090880403	5'
202	1.09526663687444	0.0313998038796253	5'
203	1.07431183139578	0.0282673845039489	5'
204	1.09850707071135	0.0300712260064936	5'
205	1.10714822760977	0.029801189853418	5'
206	1.07560800493054	0.0269496080769402	5'
207	1.07042331079149	0.0311081648343037	5'
208	1.06945118064042	0.0287210452411158	5'
209	1.06923515171796	0.0274356731524762	5'
210	1.09094605842523	0.0289802799480683	5'
211	1.04050330503072	0.0278137237667819	5'
212	1.02581333830341	0.0263339256479279	5'
213	1.10930851683437	0.0292179117627748	5'
214	1.08338504613912	0.0308921359118433	5'
215	1.13631213214193	0.029768785515049	5'
216	1.0561654019091	0.0270684239842934	5'
217	1.03067398905877	0.0279865469047503	5'
218	1.02980987336893	0.0274140702602301	5'
219	1.03726287119381	0.0289802799480683	5'
220	1.0482803462393	0.0279541425663812	5'
221	1.04806431731684	0.0264419401091581	5'
222	1.07452786031824	0.0290666915170525	5'
223	1.05832569113371	0.029790388407295	5'
224	1.09310634764984	0.0353423317145284	5'
225	1.09418649226214	0.0351155013459449	5'
226	1.11902981834509	0.0349210753157305	5'
227	1.06026995143585	0.0292395146550209	5'
228	1.122270252182	0.0319506776318994	5'
229	1.08446519075142	0.029801189853418	5'
230	1.11578938450818	0.0311621720649188	5'
231	1.07139544094256	0.0299956158836324	5'
232	1.08878576920063	0.0292503161011439	5'
233	1.06577868895859	0.0289370741635763	5'
234	1.09310634764984	0.0286778394566237	5'
235	1.07323168678348	0.0293583305623741	5'
236	1.07485190370193	0.0285806264415165	5'
237	1.02095268754805	0.026852395061833	5'
238	0.997081491616172	0.02637713143242	5'
239	1.08446519075142	0.031270186526149	5'
240	1.07031529633026	0.0296715724999418	5'
241	1.12010996295739	0.0304168722824303	5'
242	1.07139544094256	0.0321451036621138	5'
243	1.03521059643044	0.0292611175472669	5'
244	1.02019658631944	0.0284834134264093	5'
245	1.10822837222207	0.0372541876783033	5'
246	1.09202620303754	0.0390040219502329	5'
247	1.08446519075142	0.0303952693901842	5'
248	1.08662547997603	0.0317778544939311	5'
249	1.09634678148674	0.0384855525363278	5'
250	1.08878576920063	0.0520845732052126	5'
251	1.06199818281553	0.0303304607134461	5'
252	1.07820035200007	0.032728381752757	5'
253	1.04536395578608	0.0292503161011439	5'
254	1.0597298791297	0.0292503161011439	5'
255	1.01771225371114	0.0306761069893828	5'
256	1.09742692609905	0.0378050614305774	5'
257	1.05767760436633	0.0333224612895232	5'
258	1.07852439538376	0.0290666915170525	5'
259	1.07420381693455	0.0293907349007432	5'
260	1.06091803820323	0.034175775533242	5'
261	1.03747890011627	0.0308705330195972	5'
262	1.04784828839438	0.0306004968665217	5'
263	1.03812698688366	0.0319614790780224	5'
264	1.07506793262439	0.0325879629531577	5'
265	1.05767760436633	0.0323503311384512	5'
266	1.03920713149596	0.0343810030095794	5'
267	1.03812698688366	0.0308489301273512	5'
268	1.11146880605898	0.0342837899944722	5'
269	1.01738821032745	0.0280405541353654	5'
270	1.02710951183817	0.0290666915170525	5'
271	1.04190749302671	0.0294879479158504	5'
272	1.06351038527276	0.0320802949853757	5'
273	1.0632943563503	0.0286130307798856	5'
274	1.04331168102271	0.0293367276701281	5'
275	1.10498793838516	0.0339273422724125	5'
276	1.03499456750798	0.0319506776318994	5'
277	1.07247558555487	0.0383343322906055	5'
278	1.02883774321786	0.0287318466872388	5'
279	1.04720020162699	0.0352775230377902	5'
280	1.11146880605898	0.0403217983772416	5'
281	1.05130475115374	0.0305896954203986	5'
282	1.03942316041842	0.0291531030860367	5'
283	1.0064787497432	0.0290774929631755	5'
284	0.978070946439653	0.0289046698252072	5'
285	1.00863903896781	0.029304323331759	5'
286	1.05184482345989	0.0320694935392527	5'
287	0.98628004549315	0.0278029223206589	5'
288	1.03618272658151	0.0295311537003425	5'
289	1.03942316041842	0.0327715875372491	5'
290	1.00215817129399	0.0290450886248065	5'
291	1.06718287695459	0.030751717112244	5'
292	1.01036727034749	0.0328579991062333	5'
293	1.0389911025735	0.0308813344657202	5'
294	1.03575066873659	0.0313025908645181	5'
295	0.979583148896876	0.0276841064133057	5'
296	1.01187947280471	0.0295635580387115	5'
297	1.11038866144667	0.0326635730760189	5'
298	1.04968453423529	0.0307085113277519	5'
299	1.06091803820323	0.0314538111102404	5'
300	1.02527326599726	0.0287318466872388	5'
301	1.08230490152682	0.0340677610720118	5'
302	1.07549999046931	0.033214446828293	5'
303	0.970185890769847	0.0304276737285533	5'
304	1.11902981834509	0.0365520936803068	5'
305	1.03866705918981	0.0306977098816289	5'
306	1.03488655304675	0.031745450155562	5'
307	1.04557998470854	0.0321451036621138	5'
308	0.957764227728371	0.0292395146550209	5'
309	1.05303298253343	0.0339597466107815	5'
310	0.995677303620179	0.0388420002583875	5'
311	1.01101535711487	0.0300820274526166	5'
312	0.984335785191006	0.0306329012048907	5'
313	0.965217225553256	0.0388960074890026	5'
314	1.00334633036752	0.0408726721295157	5'
315	0.982283510427631	0.0310001503730735	5'
316	1.04449984009624	0.0353855374990205	5'
317	0.990600623942358	0.032717580306634	5'
318	1.01803629709483	0.0361956459582471	5'
319	1.02214084662158	0.036616902357045	5'
320	1.03391442289568	0.0322855224617131	5'
321	1.01922445616837	0.0325123528302966	5'
322	1.03359037951199	0.0320478906470066	5'
323	1.02419312138496	0.0292503161011439	5'
324	1.05260092468851	0.0335060858736146	5'
325	1.04125940625933	0.0341001654103808	5'
326	1.0136077041844	0.0310217532653195	5'
327	1.04946850531283	0.0433786076300568	5'
328	0.98660408887684	0.0345430247014247	5'
329	1.07377175908963	0.0511016416080176	5'
330	1.02883774321786	0.0332360497205391	5'
331	0.972670223378142	0.0299524100991403	5'
332	0.944802492380745	0.0306869084355058	5'
333	1.00399441713491	0.030287254928954	5'
334	0.993192971011884	0.031259385080026	5'
335	0.976342715059969	0.0304708795130454	5'
336	1.03143009028738	0.0324475441535584	5'
337	0.989628493791286	0.0315078183408555	5'
338	1.04266359425533	0.0337437176883211	5'
339	1.04385175332886	0.0350506926692068	5'
340	1.04547197024731	0.033711313349952	5'
341	1.00010589653062	0.032253118123344	5'
342	1.00842301004534	0.0339057393801664	5'
343	1.01674012356007	0.0302224462522159	5'
344	1.01738821032745	0.0342297827638571	5'
345	1.02948582998524	0.0334520786429995	5'
346	0.985091886419617	0.0313998038796253	5'
347	0.984335785191006	0.0305896954203986	5'
348	1.01069131373118	0.0307301142199979	5'
349	1.04341969548394	0.0429357483390129	5'
350	1.01015124142503	0.0309569445885814	5'
351	1.06923515171796	0.0378482672150695	5'
352	0.964785167708335	0.0325555586147887	5'
353	1.11362909528358	0.0823610266880436	5'
354	0.965865312320638	0.0329768150135865	5'
355	1.03143009028738	0.0324691470458045	5'
356	1.09526663687444	0.0379130758918076	5'
357	1.122270252182	0.0493734102283341	5'
358	1.04752424501068	0.0331820424899239	5'
359	1.02073665862559	0.0330524251364477	5'
360	0.964029066479724	0.0306220997587677	5'
361	0.966621413549249	0.0319830819702685	5'
362	1.03866705918981	0.0371893790015652	5'
363	1.0064787497432	0.0334304757507535	5'
364	1.03348236505076	0.0334088728585074	5'
365	0.992868927628193	0.0361848445121241	5'
366	1.03672279888766	0.0370489602019659	5'
367	0.992760913166963	0.0329876164597095	5'
368	0.968997731696314	0.0295203522542194	5'
369	0.970725963075998	0.039090433519217	5'
370	1.05767760436633	0.0346402377165319	5'
371	1.00853102450658	0.0348454651928693	5'
372	1.01544395002531	0.0321991108927289	5'
373	0.99632539038756	0.0319290747396534	5'
374	1.07809233753884	0.0379346787840537	5'
375	1.06675081910966	0.0386691771204192	5'
376	0.978178960900883	0.0335600931042297	5'
377	1.00172611344907	0.0331820424899239	5'
378	0.962948921867422	0.0310973633881807	5'
379	1.01306763187824	0.032242316677221	5'
380	0.982607553811322	0.0335708945503527	5'
381	1.000753983298	0.0354179418373895	5'
382	0.978070946439653	0.0308597315734742	5'
383	0.980123221203027	0.0346186348242859	5'
384	0.998917737457085	0.0340569596258887	5'
385	0.994597159007876	0.0344458116863175	5'
386	0.98638805995438	0.0352883244839133	5'
387	1.00021391099185	0.0338841364879204	5'
388	1.0064787497432	0.0353315302684053	5'
389	0.936161335482327	0.0331388367054319	5'
390	0.987468204566682	0.0340245552875197	5'
391	0.993084956550653	0.0351155013459449	5'
392	1.0018341279103	0.0333656670740153	5'
393	0.982823582733782	0.033711313349952	5'
394	1.03942316041842	0.0392848595494314	5'
395	1.06880309387304	0.0379346787840537	5'
396	1.02430113584619	0.0348562666389924	5'
397	1.03121406136492	0.0386475742281731	5'
398	1.02138474539297	0.0362496531888622	5'
399	1.10822837222207	0.0388095959200185	5'
400	1.02192481769912	0.0338301292573053	5'
401	1.03272626382214	0.0375782310619939	5'
402	0.989412464868826	0.0355151548524967	5'
403	1.02084467308682	0.0366709095876601	5'
404	0.988008276872833	0.033192843936047	5'
405	0.992436869783272	0.0371569746631961	5'
406	1.01587600787023	0.0348238623006233	5'
407	0.997081491616172	0.0358175953439413	5'
408	1.06610273234228	0.0431085714769813	5'
409	0.988332320256524	0.0356231693137269	5'
410	0.946638738221658	0.0408834735756387	5'
411	0.979691163358106	0.0487469263531988	5'
412	0.980987336892869	0.0362064474043701	5'
413	0.930112525653434	0.0331172338131858	5'
414	0.991140696248509	0.0389716176118638	5'
415	1.03153810474861	0.0475263629412973	5'
416	0.982607553811322	0.0399221448706897	5'
417	1.02008857185821	0.0364440792190766	5'
418	0.948150940678882	0.0401489752392732	5'
419	0.970509934153537	0.0326311687376498	5'
420	0.959384444646824	0.0344998189169326	5'
421	1.03909911703473	0.0482824641699089	5'
422	0.960140545875436	0.0425684991708302	5'
423	0.921687397677477	0.0329444106752175	5'
424	0.96219282063881	0.0338517321495513	5'
425	1.00572264851459	0.0340893639642578	5'
426	0.963056936328652	0.0343594001173333	5'
427	1.00561463405336	0.0367033139260292	5'
428	0.958412314495752	0.0363576676500924	5'
429	0.978611018745804	0.0357419852210802	5'
430	0.974506469219055	0.0369841515252277	5'
431	1.06361839973399	0.0443075319966367	5'
432	1.05422114160696	0.0443723406733749	5'
433	0.985631958725768	0.0391228378575861	5'
434	0.988764378101445	0.0336681075654599	5'
435	1.00745087989427	0.0380426932452839	5'
436	1.01717218140499	0.0420608312030481	5'
437	0.966513399088019	0.034672642054901	5'
438	1.02937781552401	0.0374378122623947	5'
439	1.04374373886763	0.0426225064014453	5'
440	1.00367037375122	0.0460465648224433	5'
441	1.00475051836352	0.0387231843510343	5'
442	1.06124208158692	0.0445667667035893	5'
443	1.11578938450818	0.0441347088586684	5'
444	0.986820117799301	0.0383235308444825	5'
445	1.04417579671255	0.0484012800772621	5'
446	1.00658676420443	0.0442859291043907	5'
447	1.15467459055106	0.0875025150426022	5'
448	1.03834301580612	0.0383991409673436	5'
449	1.00032192545308	0.0403001954849955	5'
450	1.00820698112288	0.0360660286047709	5'
451	1.02667745399325	0.0410670981597301	5'
452	1.01241954511086	0.0424280803712309	5'
453	1.03693882781012	0.0464354168828721	5'
454	0.986820117799301	0.0378266643228235	5'
455	0.979907192280566	0.036120035835386	5'
456	1.03261824936091	0.0475587672796664	5'
457	1.20220095349236	0.233419250718508	5'
458	1.06804699264443	0.0590299030623159	5'
459	0.951175345593328	0.0343161943328413	5'
460	1.02732554076063	0.0401705781315193	5'
461	1.00086199775923	0.0473967455878211	5'
462	1.00151008452661	0.0385179568746969	5'
463	0.979259105513185	0.0386907800126652	5'
464	0.956468054193608	0.0388852060428796	5'
465	0.922335484444859	0.0351046998998219	5'
466	0.96705347139417	0.0348778695312384	5'
467	0.93745750901709	0.035677176544342	5'
468	0.887122770083806	0.0336249017809679	5'
469	0.985199900880847	0.0386259713359271	5'
470	1.00507456174721	0.0440699001819302	5'
471	0.993408999934344	0.0428817411083978	5'
472	0.968673688312623	0.0410887010519761	5'
473	1.02538128045849	0.0409050764678848	5'
474	1.02494922261357	0.039058029180848	5'
475	1.01565997894777	0.041509957450774	5'
476	0.999781853146927	0.0386367727820501	5'
477	1.01123138603733	0.0442859291043907	5'
478	1.00053795437554	0.0442859291043907	5'
479	0.978178960900883	0.0504535548406363	5'
480	0.906997430950167	0.0332792555050311	5'
481	1.06685883357089	0.046867474727793	5'
482	1.02116871647051	0.0446855826109425	5'
483	1.06199818281553	0.0521493818819508	5'
484	0.975154555986437	0.0400841665625351	5'
485	1.00993521250257	0.0399221448706897	5'
486	1.10174750454826	0.0588786828165936	5'
487	1.05054864992513	0.0423416688022467	5'
488	1.01663210909884	0.0397817260710905	5'
489	0.960788632642817	0.0365952994647989	5'
490	1.00917911127396	0.040548628745825	5'
491	0.98649607441561	0.0397277188404753	5'
492	0.949879172058565	0.0393172638878005	5'
493	0.968133616006472	0.0408078634527776	5'
494	0.98671210333807	0.0390256248424789	5'
495	1.03229420597722	0.044458752242359	5'
496	0.984335785191006	0.0447611927338036	5'
497	0.944694477919514	0.0396629101637372	5'
498	0.994165101162956	0.0419636181879409	5'
499	0.989088421485135	0.0410887010519761	5'
500	0.990708638403589	0.0440915030741763	5'
0	0.918501439612923	0.025100943273004	3'
-1	0.690951734634191	0.0176189313358586	3'
-2	0.737871190136806	0.0183140343803418	3'
-3	0.800333922050781	0.0194628852455292	3'
-4	0.811146636076075	0.0195208104992362	3'
-5	0.852273566207997	0.0254484947952456	3'
-6	0.855942165609436	0.0214516522894673	3'
-7	0.841364310093191	0.0190960253053853	3'
-8	0.830455053978386	0.0189319037532157	3'
-9	0.905757883797398	0.0215288859610765	3'
-10	0.929121069459194	0.0208048202897398	3'
-11	0.893303954250407	0.0197428573051128	3'
-12	0.831903185321059	0.0189801747979715	3'
-13	0.89282124380285	0.0217895496027577	3'
-14	0.914446671853438	0.0287116174207361	3'
-15	0.867720300529846	0.0193566889470665	3'
-16	0.877664135749536	0.0204186519316936	3'
-17	0.88664255007411	0.0201676424989636	3'
-18	0.883746287388764	0.0207275866181306	3'
-19	0.865403290381568	0.0194049599918223	3'
-20	0.886932176342645	0.0202255677526705	3'
-21	0.871485442020796	0.0219536711549273	3'
-22	0.91705330827025	0.0211716802298838	3'
-23	0.870809647394215	0.020939979215056	3'
-24	0.882008529777556	0.0204283061406448	3'
-25	0.872837031273958	0.0205538108570098	3'
-26	0.896200216935754	0.0222239890055597	3'
-27	0.850728892775812	0.0202931472153286	3'
-28	0.874092078437608	0.0200035209467939	3'
-29	0.886835634253133	0.0209496334240072	3'
-30	0.886449465895087	0.0209882502598118	3'
-31	0.862603569785733	0.0190284458427273	3'
-32	0.85681104441504	0.0190187916337761	3'
-33	0.916956766180738	0.0222239890055597	3'
-34	0.866561795455707	0.0190284458427273	3'
-35	0.871292357841773	0.0198587078125266	3'
-36	0.903054705291074	0.0226487741994105	3'
-37	0.885001334552414	0.0216157738416369	3'
-38	0.875057499332724	0.0208917081703002	3'
-39	0.859031512473806	0.0203414182600844	3'
-40	0.87293357336347	0.0208048202897398	3'
-41	0.89967573215817	0.0218185122296112	3'
-42	0.890697317833595	0.0217123159311484	3'
-43	0.888959560222387	0.0205345024391075	3'
-44	0.882394698135602	0.0201579882900124	3'
-45	0.879112267092209	0.0215192317521253	3'
-46	0.895620964398685	0.0222529516324132	3'
-47	0.891469654549688	0.021683353304295	3'
-48	0.866658337545219	0.0198104367677708	3'
-49	0.870326936946658	0.0196173525887477	3'
-50	0.886159839626552	0.0201483340810613	3'
-51	0.869747684409588	0.0217412785580019	3'
-52	0.910005735735906	0.025911896824901	3'
-53	0.930569200801867	0.0227646247068244	3'
-54	0.914832840211484	0.0212296054835907	3'
-55	0.845419077852677	0.0201000630363055	3'
-56	0.867527216350823	0.0216447364684904	3'
-57	0.870423479036169	0.023237680945431	3'
-58	0.898903395442078	0.0212585681104441	3'
-59	0.887318344700691	0.0213647644089069	3'
-60	0.892628159623826	0.0228708210052871	3'
-61	0.891373112460176	0.0207179324091794	3'
-62	0.868299553066915	0.0195787357529431	3'
-63	0.918984150060481	0.0214323438715649	3'
-64	0.83875767367638	0.01938565157392	3'
-65	0.896876011562335	0.0212296054835907	3'
-66	0.868299553066915	0.0195980441708454	3'
-67	0.885677129178995	0.0205345024391075	3'
-68	0.863858616949383	0.0206600071554725	3'
-69	0.854783660535297	0.0201966051258171	3'
-70	0.882008529777556	0.0217702411848554	3'
-71	0.886063297537041	0.0207179324091794	3'
-72	0.890311149475549	0.023112176229066	3'
-73	0.860672727995502	0.0198104367677708	3'
-74	0.880946566792928	0.022117792707097	3'
-75	0.904695920812771	0.0212102970656884	3'
-76	0.88847684977483	0.0203317640511332	3'
-77	0.885097876641925	0.0219536711549273	3'
-78	0.874478246795654	0.0195497731260896	3'
-79	0.875540209780282	0.0201386798721101	3'
-80	0.918984150060481	0.0217026617221973	3'
-81	0.885580587089483	0.0201966051258171	3'
-82	0.926804059310916	0.0226970452441663	3'
-83	0.924293964983616	0.0221950263787062	3'
-84	0.893593580518942	0.0261435978397288	3'
-85	0.909329941109325	0.022552232109899	3'
-86	0.933272379308191	0.0236141950945261	3'
-87	0.885097876641925	0.019511156290285	3'
-88	0.876216004406862	0.0210172128866653	3'
-89	0.847639545911442	0.0197428573051128	3'
-90	0.865017122023522	0.0202834930063775	3'
-91	0.8965863852938	0.022494306856192	3'
-92	0.908171436035187	0.0214226896626138	3'
-93	0.889249186490922	0.0229190920500429	3'
-94	0.882394698135602	0.0202062593347682	3'
-95	0.891662738728711	0.0210075586777141	3'
-96	0.88847684977483	0.0219633253638785	3'
-97	0.873223199632004	0.0211620260209326	3'
-98	0.868878805603984	0.0210847923493233	3'
-99	0.894365917235034	0.0211427176030303	3'
-100	0.856714502325528	0.0202834930063775	3'
-101	0.893593580518942	0.0235948866766237	3'
-102	0.875829836048816	0.0207468950360329	3'
-103	0.855652539340901	0.0201676424989636	3'
-104	0.906240594244956	0.0219054001101716	3'
-105	0.866851421724242	0.0210365213045676	3'
-106	0.982798471227618	0.0991487259283658	3'
-107	0.8965863852938	0.0250140553924436	3'
-108	0.854687118445786	0.0193373805291642	3'
-109	0.887125260521668	0.0213647644089069	3'
-110	0.886546007984599	0.0210944465582745	3'
-111	0.904599378723259	0.0214033812447115	3'
-112	0.886546007984599	0.0253616069146852	3'
-113	0.87418862052712	0.0206020819017656	3'
-114	0.90402012618619	0.0229673630947986	3'
-115	0.908267978124698	0.022803241542629	3'
-116	0.923425086178012	0.0242513728853023	3'
-117	0.893303954250407	0.0219536711549273	3'
-118	0.86366553277036	0.0217992038117088	3'
-119	0.860672727995502	0.0211330633940791	3'
