# Created by: riboviz
# Date: 2026-03-12 08:25:28.968486
# File: /panfs/accrepfs.vampire/home/copea1/riboviz/rscripts/generate_stats_figs.R
# Version: commit 03b0bd34ede443b51056ae76c0163ac8fc3b4ac5 date 2025-10-21 14:29:00 GMT
ReadLen	Pos	Counts
27	-21	3
28	-21	2
29	-21	31
30	-21	35
31	-21	56
32	-21	38
33	-21	20
34	-21	5
35	-21	1
36	-21	0
37	-21	0
38	-21	0
39	-21	0
40	-21	0
41	-21	0
42	-21	0
43	-21	0
44	-21	0
45	-21	0
46	-21	0
47	-21	0
48	-21	0
49	-21	0
50	-21	0
10	-20	0
11	-20	0
12	-20	0
13	-20	0
14	-20	0
15	-20	0
16	-20	0
17	-20	0
18	-20	0
19	-20	0
20	-20	0
21	-20	0
22	-20	0
23	-20	1
24	-20	0
25	-20	2
26	-20	6
27	-20	3
28	-20	5
29	-20	22
30	-20	43
31	-20	73
32	-20	56
33	-20	49
34	-20	7
35	-20	4
36	-20	0
37	-20	0
38	-20	0
39	-20	0
40	-20	0
41	-20	0
42	-20	0
43	-20	0
44	-20	0
45	-20	0
46	-20	0
47	-20	0
48	-20	0
49	-20	0
50	-20	0
10	-19	0
11	-19	0
12	-19	0
13	-19	0
14	-19	0
15	-19	0
16	-19	0
17	-19	0
18	-19	0
19	-19	0
20	-19	0
21	-19	0
22	-19	0
23	-19	2
24	-19	1
25	-19	2
26	-19	4
27	-19	3
28	-19	27
29	-19	36
30	-19	192
31	-19	305
32	-19	87
33	-19	34
34	-19	16
35	-19	2
36	-19	0
37	-19	0
38	-19	0
39	-19	1
40	-19	0
41	-19	0
42	-19	0
43	-19	0
44	-19	0
45	-19	0
46	-19	0
47	-19	0
48	-19	0
49	-19	0
50	-19	0
10	-18	0
11	-18	0
12	-18	0
13	-18	0
14	-18	0
15	-18	0
16	-18	0
17	-18	0
18	-18	1
19	-18	0
20	-18	1
21	-18	0
22	-18	1
23	-18	1
24	-18	2
25	-18	8
26	-18	9
27	-18	29
28	-18	150
29	-18	483
30	-18	1738
31	-18	1476
32	-18	321
33	-18	57
34	-18	15
35	-18	3
36	-18	3
37	-18	0
38	-18	0
39	-18	0
40	-18	0
41	-18	0
42	-18	0
43	-18	0
44	-18	0
45	-18	0
46	-18	0
47	-18	0
48	-18	0
49	-18	0
50	-18	0
10	-17	0
11	-17	0
12	-17	0
13	-17	0
14	-17	0
15	-17	0
16	-17	0
17	-17	0
18	-17	0
19	-17	0
20	-17	0
21	-17	0
22	-17	0
23	-17	0
24	-17	0
25	-17	0
26	-17	8
27	-17	12
28	-17	44
29	-17	99
30	-17	158
31	-17	94
32	-17	79
33	-17	15
34	-17	16
35	-17	3
36	-17	4
37	-17	1
38	-17	0
39	-17	1
40	-17	0
41	-17	0
42	-17	0
43	-17	0
44	-17	0
45	-17	0
46	-17	0
47	-17	0
48	-17	0
49	-17	0
50	-17	0
10	-16	0
11	-16	0
12	-16	0
13	-16	0
14	-16	0
15	-16	0
16	-16	0
17	-16	0
18	-16	0
19	-16	1
20	-16	0
21	-16	0
22	-16	0
23	-16	0
24	-16	1
25	-16	1
26	-16	6
27	-16	12
28	-16	47
29	-16	53
30	-16	61
31	-16	68
32	-16	40
33	-16	27
34	-16	13
35	-16	11
36	-16	1
37	-16	0
38	-16	1
39	-16	1
40	-16	0
41	-16	0
42	-16	0
43	-16	0
44	-16	0
45	-16	0
46	-16	0
47	-16	0
48	-16	0
49	-16	0
50	-16	0
10	-15	0
11	-15	0
12	-15	0
13	-15	0
14	-15	0
15	-15	0
16	-15	0
17	-15	0
18	-15	0
19	-15	0
20	-15	0
21	-15	0
22	-15	0
23	-15	0
24	-15	0
25	-15	3
26	-15	1
27	-15	12
28	-15	20
29	-15	43
30	-15	67
31	-15	55
32	-15	82
33	-15	55
34	-15	52
35	-15	23
36	-15	11
37	-15	2
38	-15	1
39	-15	0
40	-15	0
41	-15	0
42	-15	0
43	-15	0
44	-15	0
45	-15	0
46	-15	0
47	-15	0
48	-15	0
49	-15	0
50	-15	0
10	-14	0
11	-14	0
12	-14	0
13	-14	0
14	-14	0
15	-14	0
16	-14	0
17	-14	0
18	-14	0
19	-14	0
20	-14	0
21	-14	1
22	-14	0
23	-14	1
24	-14	4
25	-14	15
26	-14	30
27	-14	123
28	-14	163
29	-14	975
30	-14	1647
31	-14	784
32	-14	660
33	-14	771
34	-14	384
35	-14	85
36	-14	21
37	-14	13
38	-14	3
39	-14	2
40	-14	1
41	-14	0
42	-14	0
43	-14	0
44	-14	0
45	-14	0
46	-14	0
47	-14	0
48	-14	0
49	-14	0
50	-14	0
10	-13	0
11	-13	0
12	-13	0
13	-13	0
14	-13	0
15	-13	0
16	-13	1
17	-13	0
18	-13	1
19	-13	2
20	-13	1
21	-13	2
22	-13	3
23	-13	8
24	-13	14
25	-13	38
26	-13	73
27	-13	66
28	-13	98
29	-13	156
30	-13	1257
31	-13	2961
32	-13	3881
33	-13	2886
34	-13	928
35	-13	132
36	-13	41
37	-13	8
38	-13	2
39	-13	0
40	-13	1
41	-13	0
42	-13	0
43	-13	0
44	-13	0
45	-13	0
46	-13	0
47	-13	0
48	-13	0
49	-13	0
50	-13	0
10	-12	0
11	-12	0
12	-12	0
13	-12	0
14	-12	0
15	-12	0
16	-12	0
17	-12	0
18	-12	1
19	-12	2
20	-12	0
21	-12	5
22	-12	10
23	-12	13
24	-12	55
25	-12	110
26	-12	133
27	-12	229
28	-12	381
29	-12	3057
30	-12	6444
31	-12	9981
32	-12	7182
33	-12	2523
34	-12	441
35	-12	93
36	-12	27
37	-12	7
38	-12	1
39	-12	1
40	-12	0
41	-12	0
42	-12	0
43	-12	0
44	-12	0
45	-12	0
46	-12	0
47	-12	0
48	-12	0
49	-12	0
50	-12	0
10	-11	0
11	-11	0
12	-11	0
13	-11	0
14	-11	0
15	-11	0
16	-11	1
17	-11	0
18	-11	0
19	-11	2
20	-11	2
21	-11	1
22	-11	6
23	-11	19
24	-11	51
25	-11	57
26	-11	86
27	-11	155
28	-11	958
29	-11	3609
30	-11	6284
31	-11	5097
32	-11	2038
33	-11	657
34	-11	239
35	-11	83
36	-11	16
37	-11	3
38	-11	2
39	-11	1
40	-11	0
41	-11	0
42	-11	0
43	-11	0
44	-11	0
45	-11	0
46	-11	0
47	-11	0
48	-11	0
49	-11	0
50	-11	0
10	-10	0
11	-10	0
12	-10	0
13	-10	0
14	-10	0
15	-10	0
16	-10	0
17	-10	0
18	-10	0
19	-10	0
20	-10	1
21	-10	2
22	-10	2
23	-10	7
24	-10	24
25	-10	36
26	-10	35
27	-10	110
28	-10	378
29	-10	831
30	-10	1518
31	-10	1950
32	-10	1877
33	-10	1315
34	-10	461
35	-10	74
36	-10	34
37	-10	10
38	-10	1
39	-10	0
40	-10	0
41	-10	0
42	-10	0
43	-10	0
44	-10	0
45	-10	0
46	-10	0
47	-10	0
48	-10	0
49	-10	0
50	-10	0
10	-9	0
11	-9	0
12	-9	0
13	-9	0
14	-9	0
15	-9	2
16	-9	1
17	-9	0
18	-9	8
19	-9	4
20	-9	25
21	-9	69
22	-9	42
23	-9	41
24	-9	34
25	-9	46
26	-9	121
27	-9	161
28	-9	293
29	-9	1038
30	-9	3211
31	-9	4713
32	-9	4251
33	-9	1871
34	-9	454
35	-9	67
36	-9	23
37	-9	9
38	-9	3
39	-9	1
40	-9	0
41	-9	0
42	-9	0
43	-9	0
44	-9	0
45	-9	0
46	-9	0
47	-9	0
48	-9	0
49	-9	0
50	-9	0
10	-8	0
11	-8	0
12	-8	0
13	-8	0
14	-8	0
15	-8	0
16	-8	1
17	-8	1
18	-8	2
19	-8	1
20	-8	3
21	-8	6
22	-8	6
23	-8	4
24	-8	15
25	-8	56
26	-8	99
27	-8	200
28	-8	455
29	-8	1351
30	-8	2573
31	-8	2791
32	-8	1670
33	-8	624
34	-8	155
35	-8	44
36	-8	12
37	-8	2
38	-8	1
39	-8	0
40	-8	0
41	-8	0
42	-8	0
43	-8	0
44	-8	0
45	-8	0
46	-8	0
47	-8	0
48	-8	0
49	-8	0
50	-8	0
10	-7	0
11	-7	0
12	-7	0
13	-7	0
14	-7	0
15	-7	0
16	-7	0
17	-7	1
18	-7	0
19	-7	2
20	-7	3
21	-7	1
22	-7	1
23	-7	7
24	-7	20
25	-7	57
26	-7	133
27	-7	226
28	-7	309
29	-7	525
30	-7	1042
31	-7	1383
32	-7	1451
33	-7	1136
34	-7	333
35	-7	69
36	-7	14
37	-7	4
38	-7	1
39	-7	0
40	-7	0
41	-7	0
42	-7	0
43	-7	0
44	-7	0
45	-7	0
46	-7	0
47	-7	0
48	-7	0
49	-7	0
50	-7	0
10	-6	0
11	-6	0
12	-6	0
13	-6	0
14	-6	0
15	-6	1
16	-6	0
17	-6	3
18	-6	2
19	-6	1
20	-6	0
21	-6	4
22	-6	5
23	-6	22
24	-6	40
25	-6	112
26	-6	156
27	-6	179
28	-6	224
29	-6	1004
30	-6	2509
31	-6	3275
32	-6	2806
33	-6	1103
34	-6	173
35	-6	38
36	-6	10
37	-6	5
38	-6	1
39	-6	0
40	-6	0
41	-6	0
42	-6	0
43	-6	0
44	-6	0
45	-6	0
46	-6	0
47	-6	0
48	-6	0
49	-6	0
50	-6	0
10	-5	0
11	-5	0
12	-5	0
13	-5	0
14	-5	0
15	-5	0
16	-5	0
17	-5	0
18	-5	0
19	-5	0
20	-5	0
21	-5	1
22	-5	2
23	-5	7
24	-5	45
25	-5	85
26	-5	97
27	-5	151
28	-5	290
29	-5	1043
30	-5	1831
31	-5	2056
32	-5	1166
33	-5	481
34	-5	194
35	-5	41
36	-5	6
37	-5	5
38	-5	0
39	-5	0
40	-5	0
41	-5	0
42	-5	0
43	-5	0
44	-5	0
45	-5	0
46	-5	0
47	-5	0
48	-5	0
49	-5	0
50	-5	0
10	-4	0
11	-4	0
12	-4	0
13	-4	0
14	-4	0
15	-4	2
16	-4	0
17	-4	0
18	-4	0
19	-4	1
20	-4	2
21	-4	2
22	-4	10
23	-4	30
24	-4	54
25	-4	63
26	-4	96
27	-4	103
28	-4	171
29	-4	305
30	-4	1041
31	-4	1675
32	-4	1740
33	-4	1032
34	-4	260
35	-4	45
36	-4	4
37	-4	2
38	-4	1
39	-4	0
40	-4	0
41	-4	0
42	-4	0
43	-4	0
44	-4	0
45	-4	0
46	-4	0
47	-4	0
48	-4	0
49	-4	0
50	-4	0
10	-3	0
11	-3	0
12	-3	0
13	-3	0
14	-3	0
15	-3	1
16	-3	0
17	-3	0
18	-3	1
19	-3	0
20	-3	3
21	-3	9
22	-3	20
23	-3	54
24	-3	61
25	-3	90
26	-3	109
27	-3	160
28	-3	203
29	-3	853
30	-3	2780
31	-3	4301
32	-3	3518
33	-3	1460
34	-3	191
35	-3	32
36	-3	6
37	-3	1
38	-3	1
39	-3	0
40	-3	0
41	-3	0
42	-3	0
43	-3	0
44	-3	0
45	-3	0
46	-3	0
47	-3	0
48	-3	0
49	-3	0
50	-3	0
10	-2	0
11	-2	0
12	-2	0
13	-2	0
14	-2	0
15	-2	0
16	-2	1
17	-2	1
18	-2	0
19	-2	4
20	-2	5
21	-2	15
22	-2	19
23	-2	30
24	-2	59
25	-2	58
26	-2	112
27	-2	98
28	-2	317
29	-2	1182
30	-2	1937
31	-2	1485
32	-2	612
33	-2	199
34	-2	70
35	-2	16
36	-2	2
37	-2	2
38	-2	0
39	-2	0
40	-2	0
41	-2	0
42	-2	0
43	-2	0
44	-2	0
45	-2	0
46	-2	0
47	-2	0
48	-2	0
49	-2	0
50	-2	0
10	-1	0
11	-1	0
12	-1	0
13	-1	0
14	-1	0
15	-1	0
16	-1	0
17	-1	1
18	-1	1
19	-1	6
20	-1	3
21	-1	5
22	-1	5
23	-1	15
24	-1	30
25	-1	41
26	-1	62
27	-1	84
28	-1	219
29	-1	400
30	-1	995
31	-1	1396
32	-1	1397
33	-1	741
34	-1	96
35	-1	8
36	-1	1
37	-1	1
38	-1	0
39	-1	0
40	-1	0
41	-1	0
42	-1	0
43	-1	0
44	-1	0
45	-1	0
46	-1	0
47	-1	0
48	-1	0
49	-1	0
50	-1	0
10	0	0
11	0	0
12	0	0
13	0	0
14	0	0
15	0	0
16	0	1
17	0	1
18	0	3
19	0	6
20	0	5
21	0	4
22	0	6
23	0	17
24	0	38
25	0	44
26	0	75
27	0	108
28	0	181
29	0	396
30	0	1543
31	0	2368
32	0	2306
33	0	1083
34	0	113
35	0	11
36	0	5
37	0	0
38	0	0
39	0	0
40	0	0
41	0	0
42	0	0
43	0	0
44	0	0
45	0	0
46	0	0
47	0	0
48	0	0
49	0	0
50	0	0
10	1	0
11	1	0
12	1	0
13	1	0
14	1	0
15	1	0
16	1	2
17	1	1
18	1	5
19	1	3
20	1	4
21	1	12
22	1	5
23	1	12
24	1	32
25	1	53
26	1	105
27	1	172
28	1	672
29	1	2207
30	1	3401
31	1	2669
32	1	1283
33	1	302
34	1	52
35	1	10
36	1	2
37	1	2
38	1	1
39	1	0
40	1	0
41	1	0
42	1	0
43	1	0
44	1	0
45	1	0
46	1	0
47	1	0
48	1	0
49	1	0
50	1	0
10	2	0
11	2	0
12	2	0
13	2	0
14	2	0
15	2	1
16	2	1
17	2	3
18	2	3
19	2	3
20	2	1
21	2	6
22	2	12
23	2	16
24	2	36
25	2	66
26	2	96
27	2	170
28	2	353
29	2	934
30	2	2067
31	2	3101
32	2	3518
33	2	2528
34	2	910
35	2	103
36	2	13
37	2	2
38	2	0
39	2	1
40	2	1
41	2	0
42	2	0
43	2	0
44	2	0
45	2	0
46	2	0
47	2	0
48	2	0
49	2	0
50	2	0
10	3	0
11	3	0
12	3	0
13	3	0
14	3	0
15	3	1
16	3	2
17	3	1
18	3	1
19	3	0
20	3	2
21	3	1
22	3	3
23	3	7
24	3	17
25	3	37
26	3	59
27	3	76
28	3	134
29	3	637
30	3	1403
31	3	1747
32	3	1147
33	3	449
34	3	55
35	3	16
36	3	4
37	3	0
38	3	1
39	3	0
40	3	0
41	3	0
42	3	0
43	3	0
44	3	0
45	3	0
46	3	0
47	3	0
48	3	0
49	3	0
50	3	0
10	4	0
11	4	0
12	4	0
13	4	0
14	4	0
15	4	2
16	4	5
17	4	2
18	4	2
19	4	0
20	4	4
21	4	2
22	4	1
23	4	17
24	4	30
25	4	44
26	4	67
27	4	92
28	4	308
29	4	771
30	4	1234
31	4	1087
32	4	637
33	4	280
34	4	100
35	4	24
36	4	5
37	4	0
38	4	0
39	4	0
40	4	0
41	4	0
42	4	0
43	4	0
44	4	0
45	4	0
46	4	0
47	4	0
48	4	0
49	4	0
50	4	0
10	5	0
11	5	0
12	5	0
13	5	0
14	5	0
15	5	3
16	5	0
17	5	1
18	5	0
19	5	0
20	5	3
21	5	1
22	5	5
23	5	12
24	5	29
25	5	44
26	5	51
27	5	100
28	5	152
29	5	295
30	5	675
31	5	1243
32	5	1450
33	5	938
34	5	217
35	5	33
36	5	5
37	5	2
38	5	0
39	5	0
40	5	0
41	5	0
42	5	0
43	5	0
44	5	0
45	5	0
46	5	0
47	5	0
48	5	0
49	5	0
50	5	0
10	6	0
11	6	0
12	6	0
13	6	0
14	6	0
15	6	0
16	6	2
17	6	1
18	6	5
19	6	8
20	6	1
21	6	2
22	6	2
23	6	21
24	6	23
25	6	59
26	6	90
27	6	110
28	6	178
29	6	837
30	6	2487
31	6	3711
32	6	2911
33	6	1004
34	6	154
35	6	19
36	6	10
37	6	7
38	6	2
39	6	0
40	6	0
41	6	0
42	6	0
43	6	0
44	6	0
45	6	0
46	6	0
47	6	0
48	6	0
49	6	0
50	6	0
10	7	0
11	7	0
12	7	0
13	7	0
14	7	0
15	7	1
16	7	0
17	7	1
18	7	0
19	7	2
20	7	0
21	7	2
22	7	1
23	7	4
24	7	32
25	7	46
26	7	55
27	7	102
28	7	289
29	7	894
30	7	1749
31	7	1984
32	7	1059
33	7	290
34	7	101
35	7	17
36	7	3
37	7	1
38	7	0
39	7	0
40	7	0
41	7	0
42	7	0
43	7	0
44	7	0
45	7	0
46	7	0
47	7	0
48	7	0
49	7	0
50	7	0
10	8	0
11	8	0
12	8	0
13	8	0
14	8	0
15	8	1
16	8	0
17	8	2
18	8	1
19	8	2
20	8	3
21	8	2
22	8	4
23	8	14
24	8	25
25	8	18
26	8	41
27	8	76
28	8	160
29	8	304
30	8	696
31	8	1054
32	8	1244
33	8	814
34	8	182
35	8	24
36	8	3
37	8	1
38	8	1
39	8	0
40	8	0
41	8	0
42	8	0
43	8	0
44	8	0
45	8	0
46	8	0
47	8	0
48	8	0
49	8	0
50	8	0
10	9	0
11	9	0
12	9	0
13	9	0
14	9	0
15	9	0
16	9	1
17	9	1
18	9	0
19	9	2
20	9	4
21	9	1
22	9	10
23	9	18
24	9	35
25	9	36
26	9	70
27	9	82
28	9	167
29	9	835
30	9	1880
31	9	2574
32	9	2329
33	9	926
34	9	181
35	9	25
36	9	9
37	9	3
38	9	0
39	9	0
40	9	1
41	9	0
42	9	0
43	9	0
44	9	0
45	9	0
46	9	0
47	9	0
48	9	0
49	9	0
50	9	0
10	10	0
11	10	0
12	10	0
13	10	0
14	10	0
15	10	1
16	10	0
17	10	1
18	10	0
19	10	2
20	10	1
21	10	5
22	10	7
23	10	10
24	10	26
25	10	32
26	10	82
27	10	94
28	10	302
29	10	990
30	10	1971
31	10	1893
32	10	974
33	10	309
34	10	112
35	10	19
36	10	4
37	10	1
38	10	0
39	10	0
40	10	0
41	10	0
42	10	0
43	10	0
44	10	0
45	10	0
46	10	0
47	10	0
48	10	0
49	10	0
50	10	0
10	11	0
11	11	0
12	11	0
13	11	0
14	11	0
15	11	1
16	11	0
17	11	5
18	11	3
19	11	0
20	11	4
21	11	2
22	11	0
23	11	19
24	11	20
25	11	26
26	11	79
27	11	76
28	11	95
29	11	228
30	11	694
31	11	1056
32	11	1236
33	11	728
34	11	245
35	11	37
36	11	5
37	11	1
38	11	1
39	11	1
40	11	0
41	11	0
42	11	0
43	11	0
44	11	0
45	11	0
46	11	0
47	11	0
48	11	0
49	11	0
50	11	0
10	12	0
11	12	0
12	12	0
13	12	0
14	12	0
15	12	1
16	12	1
17	12	0
18	12	1
19	12	1
20	12	2
21	12	2
22	12	10
23	12	14
24	12	21
25	12	41
26	12	72
27	12	90
28	12	161
29	12	854
30	12	2141
31	12	2821
32	12	2136
33	12	767
34	12	164
35	12	35
36	12	3
37	12	2
38	12	0
39	12	1
40	12	0
41	12	0
42	12	0
43	12	0
44	12	0
45	12	0
46	12	0
47	12	0
48	12	0
49	12	0
50	12	0
10	13	0
11	13	0
12	13	0
13	13	0
14	13	0
15	13	1
16	13	0
17	13	1
18	13	3
19	13	2
20	13	0
21	13	2
22	13	4
23	13	11
24	13	22
25	13	43
26	13	60
27	13	94
28	13	231
29	13	1027
30	13	1721
31	13	1623
32	13	914
33	13	441
34	13	96
35	13	23
36	13	8
37	13	2
38	13	0
39	13	0
40	13	0
41	13	0
42	13	0
43	13	0
44	13	0
45	13	0
46	13	0
47	13	0
48	13	0
49	13	0
50	13	0
10	14	0
11	14	0
12	14	0
13	14	0
14	14	0
15	14	0
16	14	1
17	14	3
18	14	1
19	14	0
20	14	2
21	14	0
22	14	3
23	14	10
24	14	25
25	14	35
26	14	54
27	14	80
28	14	137
29	14	294
30	14	647
31	14	1219
32	14	1512
33	14	1210
34	14	320
35	14	55
36	14	8
37	14	2
38	14	3
39	14	2
40	14	0
41	14	0
42	14	0
43	14	0
44	14	0
45	14	0
46	14	0
47	14	0
48	14	0
49	14	0
50	14	0
10	15	0
11	15	0
12	15	0
13	15	0
14	15	0
15	15	0
16	15	0
17	15	1
18	15	0
19	15	1
20	15	2
21	15	3
22	15	6
23	15	10
24	15	33
25	15	60
26	15	87
27	15	111
28	15	125
29	15	906
30	15	2514
31	15	4239
32	15	3656
33	15	1114
34	15	188
35	15	22
36	15	7
37	15	1
38	15	2
39	15	1
40	15	0
41	15	0
42	15	0
43	15	0
44	15	0
45	15	0
46	15	0
47	15	0
48	15	0
49	15	0
50	15	0
10	16	0
11	16	0
12	16	0
13	16	0
14	16	0
15	16	0
16	16	0
17	16	3
18	16	1
19	16	0
20	16	3
21	16	4
22	16	5
23	16	17
24	16	40
25	16	32
26	16	48
27	16	89
28	16	281
29	16	960
30	16	1891
31	16	1629
32	16	756
33	16	260
34	16	76
35	16	16
36	16	2
37	16	1
38	16	0
39	16	0
40	16	0
41	16	0
42	16	0
43	16	0
44	16	0
45	16	0
46	16	0
47	16	0
48	16	0
49	16	0
50	16	0
10	17	0
11	17	0
12	17	0
13	17	0
14	17	0
15	17	0
16	17	1
17	17	1
18	17	1
19	17	4
20	17	2
21	17	6
22	17	8
23	17	8
24	17	35
25	17	34
26	17	47
27	17	60
28	17	141
29	17	357
30	17	998
31	17	1488
32	17	1651
33	17	870
34	17	249
35	17	33
36	17	8
37	17	3
38	17	2
39	17	0
40	17	0
41	17	0
42	17	0
43	17	0
44	17	0
45	17	0
46	17	0
47	17	0
48	17	0
49	17	0
50	17	0
10	18	0
11	18	0
12	18	0
13	18	0
14	18	0
15	18	1
16	18	1
17	18	1
18	18	1
19	18	1
20	18	3
21	18	2
22	18	6
23	18	10
24	18	31
25	18	35
26	18	75
27	18	88
28	18	132
29	18	611
30	18	1988
31	18	2977
32	18	2420
33	18	918
34	18	172
35	18	27
36	18	9
37	18	1
38	18	0
39	18	0
40	18	0
41	18	0
42	18	0
43	18	0
44	18	0
45	18	0
46	18	0
47	18	0
48	18	0
49	18	0
50	18	0
10	19	0
11	19	0
12	19	0
13	19	0
14	19	0
15	19	2
16	19	1
17	19	0
18	19	1
19	19	2
20	19	3
21	19	3
22	19	3
23	19	15
24	19	16
25	19	42
26	19	44
27	19	112
28	19	467
29	19	1061
30	19	1856
31	19	1517
32	19	581
33	19	256
34	19	132
35	19	38
36	19	3
37	19	1
38	19	0
39	19	0
40	19	0
41	19	0
42	19	0
43	19	0
44	19	0
45	19	0
46	19	0
47	19	0
48	19	0
49	19	0
50	19	0
10	20	0
11	20	0
12	20	0
13	20	0
14	20	0
15	20	0
16	20	1
17	20	1
18	20	0
19	20	2
20	20	1
21	20	9
22	20	3
23	20	8
24	20	23
25	20	43
26	20	49
27	20	68
28	20	153
29	20	311
30	20	720
31	20	1011
32	20	1040
33	20	708
34	20	166
35	20	30
36	20	5
37	20	1
38	20	0
39	20	0
40	20	0
41	20	0
42	20	0
43	20	0
44	20	0
45	20	0
46	20	0
47	20	0
48	20	0
49	20	0
50	20	0
10	21	0
11	21	0
12	21	0
13	21	0
14	21	0
15	21	0
16	21	0
17	21	4
18	21	2
19	21	6
20	21	0
21	21	4
22	21	9
23	21	6
24	21	59
25	21	55
26	21	79
27	21	115
28	21	241
29	21	1107
30	21	2411
31	21	3267
32	21	2245
33	21	881
34	21	102
35	21	35
36	21	7
37	21	4
38	21	2
39	21	2
40	21	0
41	21	0
42	21	0
43	21	0
44	21	0
45	21	0
46	21	0
47	21	0
48	21	0
49	21	0
50	21	0
10	22	0
11	22	0
12	22	0
13	22	0
14	22	0
15	22	5
16	22	0
17	22	2
18	22	1
19	22	1
20	22	2
21	22	2
22	22	12
23	22	14
24	22	29
25	22	51
26	22	59
27	22	104
28	22	308
29	22	992
30	22	1734
31	22	1510
32	22	771
33	22	253
34	22	86
35	22	37
36	22	3
37	22	1
38	22	1
39	22	0
40	22	0
41	22	0
42	22	0
43	22	0
44	22	0
45	22	0
46	22	0
47	22	0
48	22	0
49	22	0
50	22	0
10	23	0
11	23	0
12	23	0
13	23	0
14	23	0
15	23	1
16	23	0
17	23	0
18	23	0
19	23	1
20	23	1
21	23	3
22	23	0
23	23	8
24	23	15
25	23	33
26	23	56
27	23	82
28	23	162
29	23	308
30	23	745
31	23	1101
32	23	1231
33	23	774
34	23	303
35	23	38
36	23	8
37	23	4
38	23	0
39	23	0
40	23	0
41	23	0
42	23	0
43	23	0
44	23	0
45	23	0
46	23	0
47	23	0
48	23	0
49	23	0
50	23	0
10	24	0
11	24	0
12	24	0
13	24	0
14	24	0
15	24	0
16	24	3
17	24	0
18	24	0
19	24	2
20	24	1
21	24	5
22	24	8
23	24	13
24	24	19
25	24	61
26	24	76
27	24	106
28	24	180
29	24	913
30	24	2356
31	24	3200
32	24	2496
33	24	849
34	24	137
35	24	35
36	24	10
37	24	2
38	24	0
39	24	0
40	24	0
41	24	0
42	24	0
43	24	0
44	24	0
45	24	0
46	24	0
47	24	0
48	24	0
49	24	0
50	24	0
10	25	0
11	25	0
12	25	0
13	25	0
14	25	0
15	25	2
16	25	0
17	25	1
18	25	1
19	25	0
20	25	0
21	25	3
22	25	5
23	25	13
24	25	18
25	25	37
26	25	60
27	25	73
28	25	216
29	25	928
30	25	1508
31	25	1397
32	25	764
33	25	256
34	25	91
35	25	17
36	25	6
37	25	0
38	25	1
39	25	0
40	25	0
41	25	0
42	25	0
43	25	0
44	25	0
45	25	0
46	25	0
47	25	0
48	25	0
49	25	0
50	25	0
10	26	0
11	26	0
12	26	0
13	26	0
14	26	0
15	26	0
16	26	5
17	26	0
18	26	2
19	26	1
20	26	1
21	26	1
22	26	3
23	26	19
24	26	16
25	26	28
26	26	45
27	26	57
28	26	112
29	26	265
30	26	659
31	26	1073
32	26	1215
33	26	897
34	26	260
35	26	36
36	26	3
37	26	4
38	26	1
39	26	0
40	26	0
41	26	0
42	26	0
43	26	0
44	26	0
45	26	0
46	26	0
47	26	0
48	26	0
49	26	0
50	26	0
10	27	0
11	27	0
12	27	0
13	27	0
14	27	0
15	27	0
16	27	3
17	27	0
